id,name,slug,score,short_name,event_count,has_upcoming,genres,type,events,url
247397,Fun Lovin' Criminals,fun-lovin-criminals,0.34008,Fun Lovin' Criminals,18,True,funk,band,"2583114,2583140,2583246,2583560,2583167,2582744,2583527,2582787,2583532,2627260",https://seatgeek.com/fun-lovin-criminals-tickets
282072,Toopy and Binoo Fun and Games,toopy-and-binoo-fun-and-games,0.28569,Toopy and Binoo Fun and Games,0,False,,theater_family,,https://seatgeek.com/toopy-and-binoo-fun-and-games-tickets
126020,Super Happy Fun Club,super-happy-fun-club,0.14518,Super Happy Fun Club,0,False,,band,,https://seatgeek.com/super-happy-fun-club-tickets
137374,WTTW's Annual Fun & Run,wttw-s-annual-fun-run,0.0,WTTW's Annual Fun & Run,0,False,,music_festival,,https://seatgeek.com/wttw-s-annual-fun-run-tickets
145144,The Fun Fourth Festival,the-fun-fourth-festival,0.0,The Fun Fourth Festival,0,False,,music_festival,,https://seatgeek.com/the-fun-fourth-festival-tickets
147291,Family Fun Expo,family-fun-expo,0.0,Family Fun Expo,0,False,,theater_family,,https://seatgeek.com/family-fun-expo-tickets
15305,Psy,psy,0.59559,Psy,0,False,hip-hop,band,,https://seatgeek.com/psy-tickets
7773,Ellie Goulding,ellie-goulding,0.65847,Ellie Goulding,10,True,electronic,band,"2528831,2447171,2537357,2540710,2540864,2600715,2554819,2600713,2644763,2601407",https://seatgeek.com/ellie-goulding-tickets
14277,The Lumineers,the-lumineers,0.62891,The Lumineers,0,False,,band,,https://seatgeek.com/the-lumineers-tickets
8998,The Wanted,the-wanted,0.54283,The Wanted,1,True,pop,band,2695837,https://seatgeek.com/the-wanted-tickets
2731,Whitney Houston,whitney-houston,0.0,Whitney Houston,0,False,pop,band,,https://seatgeek.com/whitney-houston-tickets
12586,One Direction,one-direction,0.80583,One Direction,46,True,pop,band,"2387754,2387154,2384208,2384169,2384235,2384236,2384159,2384234,2384147,2387766",https://seatgeek.com/one-direction-tickets
24210,Alex Clare,alex-clare,0.56904,Alex Clare,0,False,dubstep,band,,https://seatgeek.com/alex-clare-tickets
922,Jason Mraz,jason-mraz,0.6147,Jason Mraz,0,False,singer-songwriter,band,,https://seatgeek.com/jason-mraz-tickets
1173,Madonna,madonna,0.76892,Madonna,65,True,pop,band,"2538116,2562348,2538127,2537915,2599364,2538141,2556772,2538134,2538125,2562360",https://seatgeek.com/madonna-tickets
11466,Calvin Harris,calvin-harris,0.5918,Calvin Harris,15,True,electronic,band,"2631777,2594781,2693249,2447171,2537357,2343420,2540710,2540864,2645821,2656979",https://seatgeek.com/calvin-harris-tickets
13765,Cher Lloyd,cher-lloyd,0.541,Cher Lloyd,0,False,pop,band,,https://seatgeek.com/cher-lloyd-tickets
15434,Florida Georgia Line,florida-georgia-line,0.67587,Florida Georgia Line,35,True,,band,"2590767,2495362,2596666,2495368,2528598,2391775,2515695,2480869,2492302,2458384",https://seatgeek.com/florida-georgia-line-tickets
11264,Hunter Hayes,hunter-hayes,0.62166,Hunter Hayes,35,True,country,band,"2449355,2581995,2589202,2547410,2499842,2528598,2468699,2468584,2468706,2469450",https://seatgeek.com/hunter-hayes-tickets
16787,Karmin,karmin,0.52451,Karmin,0,False,pop,band,,https://seatgeek.com/karmin-tickets
11306,Kendrick Lamar,kendrick-lamar,0.62206,Kendrick Lamar,11,True,hip-hop,band,"2529329,2452328,2563446,2452329,2526239,2551345,2526238,2528831,2529721,2381041",https://seatgeek.com/kendrick-lamar-tickets
772,Gavin DeGraw,gavin-degraw,0.59509,Gavin DeGraw,46,True,singer-songwriter,band,"2541186,2541188,2541194,2541163,2541212,2541128,2541155,2541169,2540945,2541207",https://seatgeek.com/gavin-degraw-tickets
14853,2 Chainz,2-chainz,0.57217,2 Chainz,2,True,hip-hop,band,"2685745,2679032",https://seatgeek.com/2-chainz-tickets
15810,Cassadee Pope,cassadee-pope,0.56871,Cassadee Pope,4,True,,band,"2449356,2562104,2637155,2640998",https://seatgeek.com/cassadee-pope-tickets
51005,Havana Brown,havana-brown,0.6994,Havana Brown,0,False,dance,band,,https://seatgeek.com/havana-brown-tickets
18235,Kirko Bangz,kirko-bangz,0.36107,Kirko Bangz,0,False,,band,,https://seatgeek.com/kirko-bangz-tickets
16326,Juicy J,juicy-j,0.4583,Juicy J,3,True,hip-hop,band,"2680150,2696105,2696302",https://seatgeek.com/juicy-j-tickets
16871,Kip Moore,kip-moore,0.55576,Kip Moore,20,True,country,band,"2590511,2449356,2536100,2492216,2498862,2501459,2558801,2480849,2480867,2501182",https://seatgeek.com/kip-moore-tickets
18747,Love and Theft,love-and-theft,0.55089,Love and Theft,6,True,,band,"2452338,2452337,2617164,2548858,2617162,2691998",https://seatgeek.com/love-and-theft-tickets
2289,Breathe Carolina,breathe-carolina,0.43082,Breathe Carolina,18,True,electronic,band,"2679471,2668244,2680018,2657656,2679654,2679540,2690992,2668034,2679668,2679572",https://seatgeek.com/breathe-carolina-tickets
6916,Gloriana,gloriana,0.571,Gloriana,4,True,country,band,"2578992,2600693,2658855,2556077",https://seatgeek.com/gloriana-tickets
59,No Doubt,no-doubt,0.63099,No Doubt,7,True,rock,band,"2691049,2557362,2562271,2557360,2417829,2508023,2544337",https://seatgeek.com/no-doubt-tickets
17583,Ca$H Out,ca-h-out,0.26141,Ca$H Out,0,False,,band,,https://seatgeek.com/ca-h-out-tickets
14698,French Montana,french-montana,0.47289,French Montana,4,True,hip-hop,band,"2552247,2419605,2577979,2578130",https://seatgeek.com/french-montana-tickets
18654,Outasight,outasight,0.37603,Outasight,0,False,hip-hop,band,,https://seatgeek.com/outasight-tickets
18379,Dustin Lynch,dustin-lynch,0.60335,Dustin Lynch,46,True,,band,"2621304,2636631,2274754,2490148,2490149,2572149,2490137,2490147,2490146,2588646",https://seatgeek.com/dustin-lynch-tickets
1807,The Fray,the-fray,0.59864,The Fray,9,True,alternative,band,"2480749,2480840,2480711,2480852,2601422,2580296,2617881,2557362,2562271",https://seatgeek.com/the-fray-tickets
18994,Loverance,loverance,0.0,Loverance,0,False,,band,,https://seatgeek.com/loverance-tickets
16291,Future,future,0.61677,Future,7,True,rap,band,"2690839,2669334,2650777,2615292,2686299,2616978,2663256",https://seatgeek.com/future-tickets
11565,Meek Mill,meek-mill,0.56258,Meek Mill,21,True,hip-hop,band,"2555954,2556039,2555737,2555941,2556047,2554817,2554957,2556024,2556030,2556023",https://seatgeek.com/meek-mill-tickets
192234,Tamar Braxton,tamar-braxton,0.56277,Tamar Braxton,0,False,,band,,https://seatgeek.com/tamar-braxton-tickets
16390,Tony Lucca,tony-lucca,0.60677,Tony Lucca,4,True,singer-songwriter,band,"2689942,2689430,2689909,2689308",https://seatgeek.com/tony-lucca-tickets
10256,Avicii,avicii,0.60956,Avicii,4,True,house,band,"2669774,2649434,2688336,2604085",https://seatgeek.com/avicii-tickets
28779,Rita Ora,rita-ora,0.56491,Rita Ora,0,False,pop,band,,https://seatgeek.com/rita-ora-tickets
364,Brandy,brandy,0.48159,Brandy,0,False,rnb,band,,https://seatgeek.com/brandy-tickets
32307,Greg Bates,greg-bates,0.41878,Greg Bates,0,False,,band,,https://seatgeek.com/greg-bates-tickets
2713,Van Halen,van-halen,0.70576,Van Halen,36,True,hard-rock,band,"2563388,2563452,2576222,2563460,2563449,2563331,2563448,2563328,2563284,2563370",https://seatgeek.com/van-halen-tickets
7031,Skrillex,skrillex,0.57666,Skrillex,12,True,dubstep,band,"2613135,2613132,2632093,2632088,2589104,2685733,2685735,2446072,2446071,2649432",https://seatgeek.com/skrillex-tickets
11885,Nero,nero,0.53354,Nero,11,True,dubstep,band,"2290498,2290499,2693944,2528831,2447171,2537357,2545939,2396635,2377713,2396636",https://seatgeek.com/nero-tickets
130878,Juliet Simms,juliet-simms,0.36629,Juliet Simms,11,True,,band,"2425520,2425748,2425713,2425546,2425728,2425710,2425613,2425756,2429918,2425376",https://seatgeek.com/juliet-simms-tickets
106922,Terry McDermott,terry-mcdermott,0.32738,Terry McDermott,0,False,,band,,https://seatgeek.com/terry-mcdermott-tickets
106,Montgomery Gentry,montgomery-gentry,0.47914,Montgomery Gentry,6,True,country,band,"2652613,2650398,2650281,2613215,2564326,2652469",https://seatgeek.com/montgomery-gentry-tickets
1169,M83,m83,0.58849,M83,0,False,electronic,band,,https://seatgeek.com/m83-tickets
63357,Driicky Graham,driicky-graham,0.0,Driicky Graham,0,False,,band,,https://seatgeek.com/driicky-graham-tickets
24652,Chief Keef,chief-keef,0.39197,Chief Keef,0,False,,band,,https://seatgeek.com/chief-keef-tickets
102,John Legend,john-legend,0.64086,John Legend,1,True,soul,band,2693070,https://seatgeek.com/john-legend-tickets
28294,Diggy,diggy,0.31305,Diggy,0,False,hip-hop,band,,https://seatgeek.com/diggy-tickets
10890,Fat Joe,fat-joe,0.44767,Fat Joe,3,True,rap,band,"2643963,2687485,2687384",https://seatgeek.com/fat-joe-tickets
78508,Lindsey Pavao,lindsey-pavao,0.0,Lindsey Pavao,0,False,,band,,https://seatgeek.com/lindsey-pavao-tickets
38740,Michel Telo,michel-telo,0.41714,Michel Telo,0,False,pop,band,,https://seatgeek.com/michel-telo-tickets
38740,Michel Telo,michel-telo,0.41714,Michel Telo,0,False,pop,band,,https://seatgeek.com/michel-telo-tickets
19921,Edens Edge,edens-edge,0.51647,Edens Edge,0,False,,band,,https://seatgeek.com/edens-edge-tickets
255234,Jermaine Paul,jermaine-paul,0.0,Jermaine Paul,0,False,,band,,https://seatgeek.com/jermaine-paul-tickets
1053,Keyshia Cole,keyshia-cole,0.46761,Keyshia Cole,0,False,rnb,band,,https://seatgeek.com/keyshia-cole-tickets
455,Chris Cagle,chris-cagle,0.49838,Chris Cagle,5,True,country,band,"2626267,2647881,2644630,2624744,2683484",https://seatgeek.com/chris-cagle-tickets
190083,Melanie Martinez,melanie-martinez,0.3892,Melanie Martinez,25,True,,band,"2674667,2679941,2679527,2689046,2690336,2680192,2678926,2690337,2680160,2679235",https://seatgeek.com/melanie-martinez-tickets
15796,Pusha T,pusha-t,0.52585,Pusha T,0,False,hip-hop,band,,https://seatgeek.com/pusha-t-tickets
11867,Lana Del Rey,lana-del-rey,0.69522,Lana Del Rey,0,False,indie,band,,https://seatgeek.com/lana-del-rey-tickets
186488,Sam Palladio,sam-palladio,0.45745,Sam Palladio,3,True,,band,"2669707,2669697,2669620",https://seatgeek.com/sam-palladio-tickets
19600,Thomas Rhett,thomas-rhett,0.62378,Thomas Rhett,36,True,,band,"2495362,2596666,2495368,2527722,2617549,2528598,2427314,2515695,2480869,2492302",https://seatgeek.com/thomas-rhett-tickets
28233,Hopsin V.I.P.,hopsin-v-i-p,0.0,Hopsin V.I.P.,0,False,,band,,https://seatgeek.com/hopsin-v-i-p-tickets
157190,The V.I.P. Club,the-v-i-p-club,0.0,The V.I.P. Club,0,False,,band,,https://seatgeek.com/the-v-i-p-club-tickets
23695,V.I.C.,v-i-c,0.0,V.I.C.,0,False,hip-hop,band,,https://seatgeek.com/v-i-c-tickets
25817,Epica V.i.p,epica-v-i-p,0.0,Epica V.i.p,0,False,,band,,https://seatgeek.com/epica-v-i-p-tickets
250310,Finntroll V.i.p,finntroll-v-i-p,0.0,Finntroll V.i.p,0,False,,band,,https://seatgeek.com/finntroll-v-i-p-tickets
250054,Mushroomhead Old School Show - V.i.p,mushroomhead-old-school-show-v-i-p,0.0,Mushroomhead Old School Show - V.i.p,0,False,,band,,https://seatgeek.com/mushroomhead-old-school-show-v-i-p-tickets
234177,V.I.P.,v-i-p-1,0.0,V.I.P.,0,False,hip-hop,band,,https://seatgeek.com/v-i-p-1-tickets
165122,V.I.P,v-i-p,0.0,V.I.P,0,False,,band,,https://seatgeek.com/v-i-p-tickets
62195,Grace Potter,grace-potter,0.58598,Grace Potter,45,True,blues,band,"2458026,2600623,2601361,2449631,2590581,2590451,2612096,2563446,2683705,2604284",https://seatgeek.com/grace-potter-tickets
8840,Olly Murs,olly-murs,0.57494,Olly Murs,7,True,pop,band,"2657609,2604011,2656738,2672913,2447171,2537357",https://seatgeek.com/olly-murs-tickets
143463,Nicholas David,nicholas-david,0.46096,Nicholas David,4,True,,band,"2580118,2660344,2659333,2661554",https://seatgeek.com/nicholas-david-tickets
42,Green Day,green-day,0.65351,Green Day,1,True,punk-rock,band,2670147,https://seatgeek.com/green-day-tickets
56131,Phillip Phillips,phillip-phillips,0.59881,Phillip Phillips,0,False,soul,band,,https://seatgeek.com/phillip-phillips-tickets
7657,Slaughterhouse,slaughterhouse,0.39877,Slaughterhouse,0,False,hip-hop,band,,https://seatgeek.com/slaughterhouse-tickets
290975,Mgk No Class Tour,mgk-no-class-tour,0.0,Mgk No Class Tour,0,False,,band,,https://seatgeek.com/mgk-no-class-tour-tickets
285393,MGK Est. 4 Life Fans Only Tour,mgk-est-4-life-fans-only-tour,0.0,MGK Est. 4 Life Fans Only Tour,0,False,,theater_dance_performance_tour,,https://seatgeek.com/mgk-est-4-life-fans-only-tour-tickets
569,Deadmau5,deadmau5,0.58312,Deadmau5,15,True,house,band,"2517360,2517779,2507240,2305681,2305680,2529721,2381041,2695472,2396635,2377713",https://seatgeek.com/deadmau5-tickets
704,Estelle,estelle,0.45802,Estelle,3,True,rnb,band,"2572168,2660300,2615193",https://seatgeek.com/estelle-tickets
160730,Lorde,lorde,0.65944,Lorde,0,False,,band,,https://seatgeek.com/lorde-tickets
11687,Macklemore,macklemore,0.59463,Macklemore,0,False,hip-hop,band,,https://seatgeek.com/macklemore-tickets
52950,Baauer,baauer,0.56369,Baauer,5,True,,band,"2656985,2635810,2656978,2638362,2684958",https://seatgeek.com/baauer-tickets
79454,Daft Punk,daft-punk,0.0,Daft Punk,0,False,electronic,band,,https://seatgeek.com/daft-punk-tickets
15150,Imagine Dragons,imagine-dragons,0.66349,Imagine Dragons,53,True,indie,band,"2504118,2504141,2505377,2505363,2505356,2505355,2504161,2504142,2657167,2672565",https://seatgeek.com/imagine-dragons-tickets
80500,A Great Big World,a-great-big-world,0.46969,A Great Big World,0,False,,band,,https://seatgeek.com/a-great-big-world-tickets
7960,Swedish House Mafia,swedish-house-mafia,0.7414,Swedish House Mafia,0,False,house,band,,https://seatgeek.com/swedish-house-mafia-tickets
298959,Ylvis,ylvis,0.0,Ylvis,0,False,,band,,https://seatgeek.com/ylvis-tickets
184426,Anna Kendrick,anna-kendrick,0.0,Anna Kendrick,0,False,,band,,https://seatgeek.com/anna-kendrick-tickets
24940,Icona Pop,icona-pop,0.6497,Icona Pop,13,True,swedish,band,"2387754,2387154,2384208,2384169,2384235,2384236,2384147,2387766,2384162,2384172",https://seatgeek.com/icona-pop-tickets
16700,Zedd,zedd,0.58461,Zedd,58,True,house,band,"2613136,2601224,2443320,2632085,2601214,2632083,2601211,2452348,2608935,2600715",https://seatgeek.com/zedd-tickets
17919,Capital Cities,capital-cities,0.6617,Capital Cities,4,True,,band,"2516394,2611966,2678774,2656818",https://seatgeek.com/capital-cities-tickets
12829,A$AP Rocky,a-ap-rocky,0.65049,A$AP Rocky,12,True,hip-hop,band,"2646172,2517360,2290499,2568139,2396635,2396636,2679025,2679418,2679341,2680068",https://seatgeek.com/a-ap-rocky-tickets
13852,Ariana Grande,ariana-grande,0.6996,Ariana Grande,35,True,,band,"2578269,2578043,2578247,2578236,2578248,2578255,2578241,2578259,2578252,2578238",https://seatgeek.com/ariana-grande-tickets
81,Fall Out Boy,fall-out-boy,0.64738,Fall Out Boy,33,True,pop-punk,band,"2479749,2479760,2584492,2479196,2478876,2479437,2479735,2601932,2479530,2479849",https://seatgeek.com/fall-out-boy-tickets
20599,Pentatonix,pentatonix,0.58922,Pentatonix,32,True,,band,"2539700,2539708,2539575,2539583,2539690,2539689,2539676,2539704,2539718,2539722",https://seatgeek.com/pentatonix-tickets
17505,The Neighbourhood,the-neighbourhood,0.55262,The Neighbourhood,28,True,indie,band,"2680101,2661553,2674190,2670561,2670481,2670433,2670430,2670144,2660411,2670442",https://seatgeek.com/the-neighbourhood-tickets
13546,Ed Sheeran,ed-sheeran,0.71102,Ed Sheeran,25,True,singer-songwriter,band,"2529466,2528063,2578860,2579289,2579321,2579308,2579345,2582777,2579332,2579326",https://seatgeek.com/ed-sheeran-tickets
243422,Maejor Ali,maejor-ali,0.0,Maejor Ali,0,False,hip-hop,band,,https://seatgeek.com/maejor-ali-tickets
14279,Of Monsters and Men,of-monsters-and-men,0.58272,Of Monsters and Men,67,True,indie,band,"2604190,2452328,2290498,2563446,2290499,2670226,2624519,2652957,2449650,2507741",https://seatgeek.com/of-monsters-and-men-tickets
19377,Rocko,rocko,0.35485,Rocko,0,False,rap,band,,https://seatgeek.com/rocko-tickets
2574,Randy Houser,randy-houser,0.5807,Randy Houser,39,True,country,band,"2621304,2636631,2490148,2490149,2490137,2490147,2490146,2490169,2490168,2501574",https://seatgeek.com/randy-houser-tickets
15026,Emeli Sande,emeli-sande,0.53932,Emeli Sande,0,False,,band,,https://seatgeek.com/emeli-sande-tickets
346,Bon Jovi,bon-jovi,0.70768,Bon Jovi,4,True,rock,band,"2651002,2671605,2668366,2680271",https://seatgeek.com/bon-jovi-tickets
767,Gary Allan,gary-allan,0.5288,Gary Allan,19,True,country,band,"2603818,2449354,2528598,2637112,2617882,2652502,2591304,2624522,2620922,2419501",https://seatgeek.com/gary-allan-tickets
160111,Zach Sobiech,zach-sobiech,0.0,Zach Sobiech,0,False,,band,,https://seatgeek.com/zach-sobiech-tickets
145392,Sage The Gemini,sage-the-gemini,0.50129,Sage The Gemini,0,False,,band,,https://seatgeek.com/sage-the-gemini-tickets
21625,Tyler Farr,tyler-farr,0.64234,Tyler Farr,34,True,,band,"2274754,2609850,2450145,2583374,2603076,2612010,2499855,2458384,2617950,2643888",https://seatgeek.com/tyler-farr-tickets
19960,Brett Eldredge,brett-eldredge,0.56077,Brett Eldredge,20,True,,band,"2639276,2581351,2507977,2480851,2590754,2495266,2501461,2653016,2492280,2499858",https://seatgeek.com/brett-eldredge-tickets
160921,Sevyn Streeter,sevyn-streeter,0.51261,Sevyn Streeter,0,False,,band,,https://seatgeek.com/sevyn-streeter-tickets
26342,Krewella,krewella,0.57948,Krewella,4,True,,band,"2631778,2640387,2645824,2645815",https://seatgeek.com/krewella-tickets
22888,Labrinth,labrinth,0.48488,Labrinth,2,True,electronic,band,"2447171,2537357",https://seatgeek.com/labrinth-tickets
88162,Trinidad James,trinidad-james,0.50668,Trinidad James,0,False,,band,,https://seatgeek.com/trinidad-james-tickets
33171,Parmalee,parmalee,0.50686,Parmalee,15,True,,band,"2523594,2528598,2695354,2612010,2589247,2548376,2645912,2624899,2695480,2694403",https://seatgeek.com/parmalee-tickets
13741,Enya,enya,0.0,Enya,0,False,new-age,band,,https://seatgeek.com/enya-tickets
160557,Rich Gang,rich-gang,0.35111,Rich Gang,0,False,,band,,https://seatgeek.com/rich-gang-tickets
142220,August Alsina,august-alsina,0.57268,August Alsina,7,True,,band,"2694953,2373039,2661525,2661527,2366244,2372939,2577994",https://seatgeek.com/august-alsina-tickets
250556,Rich Homie Quan,rich-homie-quan,0.564,Rich Homie Quan,3,True,,band,"2695668,2679977,2688247",https://seatgeek.com/rich-homie-quan-tickets
290349,J Dash,j-dash-1,0.0,J Dash,0,False,,band,,https://seatgeek.com/j-dash-1-tickets
162176,J. Dash,j-dash,0.0,J. Dash,0,False,,band,,https://seatgeek.com/j-dash-tickets
106101,Ray J,ray-j,0.0,Ray J,0,False,rnb,band,,https://seatgeek.com/ray-j-tickets
13733,The Weeknd,the-weeknd,0.65082,The Weeknd,15,True,rnb,band,"2290498,2520326,2552277,2600065,2687219,2685733,2685735,2616978,2663256,2600715",https://seatgeek.com/the-weeknd-tickets
4672,Major Lazer,major-lazer,0.57636,Major Lazer,29,True,electronic,band,"2589232,2589215,2589169,2589193,2528831,2589128,2589709,2589243,2591654,2590623",https://seatgeek.com/major-lazer-tickets
259782,Danielle Bradbery,danielle-bradbery,0.57082,Danielle Bradbery,2,True,,band,"2653033,2624702",https://seatgeek.com/danielle-bradbery-tickets
82,Jonas Brothers,jonas-brothers,0.61456,Jonas Brothers,0,False,pop,band,,https://seatgeek.com/jonas-brothers-tickets
62090,Kacey Musgraves,kacey-musgraves,0.6365,Kacey Musgraves,29,True,,band,"2638570,2661164,2660555,2648852,2591539,2600715,2600713,2528550,2661663,2661654",https://seatgeek.com/kacey-musgraves-tickets
226734,Tessanne Chin,tessanne-chin,0.40861,Tessanne Chin,0,False,reggae,band,,https://seatgeek.com/tessanne-chin-tickets
133386,John Hart,john-hart,0.49591,John Hart,0,False,,band,,https://seatgeek.com/john-hart-tickets
12596,Austin Mahone,austin-mahone,0.66274,Austin Mahone,2,True,,band,"2610327,2580295",https://seatgeek.com/austin-mahone-tickets
252323,The Swon Brothers,the-swon-brothers,0.52112,The Swon Brothers,5,True,,band,"2274754,2458384,2617882,2419501,2688829",https://seatgeek.com/the-swon-brothers-tickets
13650,Hadouken!,hadouken,0.28003,Hadouken!,0,False,electronic,band,,https://seatgeek.com/hadouken-tickets
59931,Hadouk Trio,hadouk-trio,0.0,Hadouk Trio,0,False,jazz,band,,https://seatgeek.com/hadouk-trio-tickets
32648,"Distort, Hadouken, Citizen",distort-hadouken-citizen,0.0,"Distort, Hadouken, Citizen",0,False,,band,,https://seatgeek.com/distort-hadouken-citizen-tickets
197132,Hadoken,hadoken,0.0,Hadoken,0,False,post-rock,band,,https://seatgeek.com/hadoken-tickets
194070,Anne Hathaway,anne-hathaway,0.0,Anne Hathaway,0,False,,band,,https://seatgeek.com/anne-hathaway-tickets
265782,James Wolpert,james-wolpert,0.34138,James Wolpert,0,False,,band,,https://seatgeek.com/james-wolpert-tickets
244363,Lea Michele,lea-michele,0.52518,Lea Michele,0,False,pop,band,,https://seatgeek.com/lea-michele-tickets
161937,Fifth Harmony,fifth-harmony,0.57781,Fifth Harmony,26,True,,band,"2598720,2598714,2598637,2598565,2598718,2598725,2598726,2598419,2598424,2598659",https://seatgeek.com/fifth-harmony-tickets
727,Fergie,fergie,0.59044,Fergie,0,False,pop,band,,https://seatgeek.com/fergie-tickets
6849,Prince Royce,prince-royce,0.56417,Prince Royce,36,True,,band,"2578269,2578043,2578247,2578236,2578248,2578255,2578241,2578259,2578252,2578238",https://seatgeek.com/prince-royce-tickets
23866,Little Mix,little-mix,0.56311,Little Mix,3,True,pop,band,"2626115,2685735,2690182",https://seatgeek.com/little-mix-tickets
79116,Ross Lynch,ross-lynch,0.51043,Ross Lynch,0,False,,band,,https://seatgeek.com/ross-lynch-tickets
23665,Britt Nicole,britt-nicole,0.40226,Britt Nicole,18,True,christian,band,"2581347,2640329,2644815,2604810,2621393,2642793,2642874,2621394,2624926,2604672",https://seatgeek.com/britt-nicole-tickets
266571,Will Champlin,will-champlin,0.0,Will Champlin,0,False,,band,,https://seatgeek.com/will-champlin-tickets
1393,Passion Pit,passion-pit,0.55039,Passion Pit,18,True,electronic,band,"2603816,2529329,2671350,2669415,2614831,2622707,2614686,2670619,2670400,2669801",https://seatgeek.com/passion-pit-tickets
177507,The Barden Bellas,the-barden-bellas,0.0,The Barden Bellas,0,False,,band,,https://seatgeek.com/the-barden-bellas-tickets
290370,Michelle Chamuel,michelle-chamuel,0.0,Michelle Chamuel,0,False,,band,,https://seatgeek.com/michelle-chamuel-tickets
11592,Childish Gambino,childish-gambino,0.58222,Childish Gambino,2,True,hip-hop,band,"2691980,2691794",https://seatgeek.com/childish-gambino-tickets
242039,Bonnie McKee,bonnie-mckee,0.39542,Bonnie McKee,0,False,pop,band,,https://seatgeek.com/bonnie-mckee-tickets
1257,Mika,mika,0.52336,Mika,21,True,pop,band,"2588292,2588187,2588283,2663449,2588724,2665958,2659461,2588673,2586849,2588188",https://seatgeek.com/mika-tickets
275310,Jacquie Lee,jacquie-lee,0.52115,Jacquie Lee,3,True,,band,"2556747,2556717,2582316",https://seatgeek.com/jacquie-lee-tickets
5023,Casey James,casey-james,0.64817,Casey James,1,True,pop,band,2579048,https://seatgeek.com/casey-james-tickets
160262,Hustle gang,hustle-gang,0.0,Hustle gang,0,False,,band,,https://seatgeek.com/hustle-gang-tickets
35119,K. Michelle,k-michelle,0.4798,K. Michelle,25,True,rnb,band,"2612185,2604340,2615292,2405771,2686584,2686578,2686491,2686579,2686591,2686582",https://seatgeek.com/k-michelle-tickets
267475,K.michelle Live,k-michelle-live,0.0,K.michelle Live,0,False,,band,,https://seatgeek.com/k-michelle-live-tickets
1751,Tegan and Sara,tegan-and-sara,0.62913,Tegan and Sara,0,False,indie,band,,https://seatgeek.com/tegan-and-sara-tickets
15239,Kid Ink,kid-ink,0.50386,Kid Ink,46,True,,band,"2695865,2425264,2644021,2642851,2642850,2642771,2679826,2642721,2642862,2642859",https://seatgeek.com/kid-ink-tickets
17842,Schoolboy Q,schoolboy-q,0.55274,Schoolboy Q,11,True,hip-hop,band,"2614765,2548541,2548540,2452328,2563446,2520326,2552277,2600065,2507741,2519446",https://seatgeek.com/schoolboy-q-tickets
1185,Marc Anthony,marc-anthony,0.67663,Marc Anthony,24,True,latin,band,"2692889,2692888,2578859,2579086,2579188,2579305,2579333,2579320,2579310,2579309",https://seatgeek.com/marc-anthony-tickets
113004,Emblem3,emblem3,0.54568,Emblem3,0,False,,band,,https://seatgeek.com/emblem3-tickets
12343,Alabama Shakes,alabama-shakes,0.58118,Alabama Shakes,38,True,soul,band,"2608780,2290498,2582418,2590468,2608831,2507741,2519446,2608883,2608949,2568138",https://seatgeek.com/alabama-shakes-tickets
160172,Candice Glover,candice-glover,0.0,Candice Glover,0,False,,band,,https://seatgeek.com/candice-glover-tickets
23463,Charlie Worsham,charlie-worsham,0.5313,Charlie Worsham,2,True,,band,"2307419,2644821",https://seatgeek.com/charlie-worsham-tickets
6996,Joe Budden,joe-budden,0.40904,Joe Budden,1,True,hip-hop,band,2691112,https://seatgeek.com/joe-budden-tickets
220,Armin Van Buuren,armin-van-buuren,0.61802,Armin Van Buuren,11,True,trance,band,"2310134,2446072,2452348,2552247,2636560,2645819,2697950,2460971,2645812,2679205",https://seatgeek.com/armin-van-buuren-tickets
189005,Samantha Barks,samantha-barks,0.0,Samantha Barks,0,False,,band,,https://seatgeek.com/samantha-barks-tickets
222163,Arianna,arianna,0.0,Arianna,0,False,dance,band,,https://seatgeek.com/arianna-tickets
5137,Arcade Fire,arcade-fire,0.64665,Arcade Fire,0,False,indie,band,,https://seatgeek.com/arcade-fire-tickets
275905,Migos,migos,0.52596,Migos,2,True,,band,"2686307,2661399",https://seatgeek.com/migos-tickets
119993,A$AP Ferg,a-ap-ferg,0.5558,A$AP Ferg,3,True,,band,"2533964,2631931,2646530",https://seatgeek.com/a-ap-ferg-tickets
255010,A$ap Ferg : Purple Krown 2 Year Anniversary Show,a-ap-ferg-purple-krown-2-year-anniversary-show,0.0,A$ap Ferg : Purple Krown 2 Year Anniversary Show,0,False,,band,,https://seatgeek.com/a-ap-ferg-purple-krown-2-year-anniversary-show-tickets
133946,Juciy J Stay Trippy Tour with A$ap Ferg,juciy-j-stay-trippy-tour-with-a-ap-ferg,0.0,Juciy J Stay Trippy Tour with A$ap Ferg,0,False,,band,,https://seatgeek.com/juciy-j-stay-trippy-tour-with-a-ap-ferg-tickets
25295,Chase Rice,chase-rice,0.56577,Chase Rice,18,True,,band,"2478601,2478670,2575727,2587995,2478666,2478605,2627149,2478662,2518489,2400608",https://seatgeek.com/chase-rice-tickets
19767,Passenger,passenger,0.51656,Passenger,16,True,,band,"2440934,2427241,2592221,2649280,2541873,2637538,2637640,2636731,2636717,2637550",https://seatgeek.com/passenger-tickets
29495,Bastille,bastille,0.6003,Bastille,9,True,electronic,band,"2669995,2507240,2305681,2305680,2529721,2305591,2533964,2529716,2670298",https://seatgeek.com/bastille-tickets
