,artist,artist_id,service,metric,20150419,20150420,20150421,20150422,20150423,20150424,20150425,20150426,20150427,20150428,20150429,20150430,20150501,20150502,20150503,20150504,20150505,20150506,20150507,20150508,20150509,20150510,20150511,20150512,20150513,20150514,20150515,20150516,20150517,20150518,20150519,20150520,20150521,20150522,20150523,20150524,20150525,20150526,20150527,20150528,20150529,20150530,20150531,20150601,20150602,20150603,20150604,20150605,20150606,20150607,20150608,20150609,20150610,20150611,20150612,20150613,20150614,20150615,20150616,20150617,20150618,20150619,20150620,20150621,20150622,20150623,20150624,20150625,20150626,20150627,20150628,20150629,20150630,20150701,20150702,20150703,20150704,20150705,20150706,20150707,20150708,20150709,20150710,20150711,20150712,20150713,20150714
9,taylor_swift,143,Twitter,friends,206.0,206.0,208.0,209.0,205.0,206.0,206.0,206.0,209.0,209.0,198.0,198.0,198.0,197.0,198.0,198.0,197.0,197.0,197.0,197.0,199.0,199.0,199.0,199.0,198.0,199.0,198.0,198.0,198.0,198.0,196.0,189.0,189.0,189.0,189.0,197.0,197.0,197.0,197.0,195.0,196.0,197.0,197.0,197.0,197.0,199.0,199.0,209.0,209.0,219.0,219.0,218.0,219.0,200.0,201.0,199.0,199.0,199.0,199.0,199.0,199.0,210.0,210.0,210.0,210.0,209.0,210.0,201.0,201.0,209.0,209.0,200.0,199.0,209.0,209.0,199.0,199.0,199.0,199.0,199.0,202.0,209.0,209.0,209.0,209.0,209.0,209.0
10,taylor_swift,143,Twitter,statuses,3513.0,3514.0,3521.0,3525.0,3505.0,3510.0,3510.0,3512.0,3537.0,3537.0,3364.0,3361.0,3354.0,3352.0,3359.0,3357.0,3344.0,3338.0,3350.0,3346.0,3429.0,3430.0,3417.0,3425.0,3409.0,3414.0,3387.0,3400.0,3367.0,3373.0,3317.0,3314.0,3313.0,3313.0,3312.0,3328.0,3329.0,3329.0,3329.0,3319.0,3320.0,3322.0,3325.0,3333.0,3334.0,3470.0,3472.0,3550.0,3547.0,3606.0,3598.0,3581.0,3592.0,3463.0,3455.0,3444.0,3443.0,3441.0,3437.0,3436.0,3434.0,3569.0,3571.0,3565.0,3568.0,3559.0,3564.0,3466.0,3464.0,3558.0,3559.0,3468.0,3470.0,3557.0,3556.0,3476.0,3482.0,3487.0,3490.0,3490.0,3495.0,3544.0,3540.0,3556.0,3556.0,3556.0,3553.0
11,taylor_swift,143,YouTube,fans,1297979.0,1298163.0,1298370.0,1298569.0,1297170.0,1297402.0,1297610.0,1297795.0,1298825.0,1299106.0,1290710.0,1290557.0,1290132.0,1289927.0,1290410.0,1290299.0,1289345.0,1289147.0,1289752.0,1289528.0,1292912.0,1293158.0,1292514.0,1292683.0,1292124.0,1292335.0,1291295.0,1291847.0,1290855.0,1291025.0,1287469.0,1287300.0,1287167.0,1286992.0,1286794.0,1288223.0,1288369.0,1288510.0,1288699.0,1287601.0,1287815.0,1287995.0,1288087.0,1288861.0,1289016.0,1295755.0,1295932.0,1299871.0,1299725.0,1303699.0,1303463.0,1303027.0,1303255.0,1294912.0,1294660.0,1294379.0,1294213.0,1293992.0,1293803.0,1293633.0,1293408.0,1302596.0,1302829.0,1302082.0,1302382.0,1301639.0,1301849.0,1295262.0,1295099.0,1301222.0,1301433.0,1295499.0,1295722.0,1301038.0,1300836.0,1296129.0,1296247.0,1296409.0,1296596.0,1296744.0,1296918.0,1299541.0,1299312.0,1300637.0,1300385.0,1300233.0,1300044.0
12,taylor_swift,143,YouTube,plays,,,,101499845.0,101518889.0,101538564.0,101559009.0,101413705.0,101337174.0,101456816.0,101480715.0,102057265.0,101858270.0,101355928.0,101435112.0,101393308.0,101160898.0,101139733.0,100288018.0,100266178.0,100689990.0,100684285.0,101039463.0,101018478.0,100636813.0,100614490.0,100672980.0,100655751.0,100547116.0,100520738.0,100588806.0,100566668.0,101900293.0,101624303.0,101781402.0,102034120.0,101761174.0,101741803.0,101950241.0,101373901.0,101196354.0,101800313.0,101880132.0,101178380.0,100390511.0,100408817.0,100428362.0,100448468.0,100308265.0,100332321.0,100354726.0,100372438.0,101970641.0,101578931.0,101684501.0,100468598.0,100492856.0,101602555.0,101218796.0,101237826.0,101258250.0,101279530.0,101300666.0,101318431.0,100978440.0,100998761.0,100939643.0,100958963.0,100808092.0,100829146.0,100752539.0,100765931.0,100694906.0,100735599.0,101991740.0,101722320.0,102014089.0,101117737.0,101819585.0,101644687.0,101664439.0,101100267.0,101837512.0,101703219.0,101081164.0,101927102.0,101058324.0
13,taylor_swift,143,YouTube,likes,,,,891807.0,892078.0,892369.0,892603.0,890581.0,889590.0,891253.0,891516.0,899498.0,896676.0,889790.0,890979.0,890307.0,887266.0,886966.0,877828.0,877623.0,882655.0,882398.0,885653.0,885359.0,881791.0,881465.0,882213.0,882006.0,880715.0,880525.0,881232.0,880996.0,897308.0,893473.0,895648.0,899179.0,895374.0,895083.0,897931.0,890031.0,887744.0,895878.0,897023.0,887492.0,879036.0,879250.0,879474.0,879702.0,878072.0,878336.0,878586.0,878809.0,898213.0,892873.0,894319.0,879997.0,880315.0,893218.0,888057.0,888237.0,888490.0,888773.0,889040.0,889321.0,884855.0,885104.0,884375.0,884623.0,883898.0,884132.0,883418.0,883688.0,882859.0,883077.0,898518.0,894830.0,898883.0,886606.0,896101.0,893733.0,894007.0,886409.0,896399.0,894580.0,886157.0,897634.0,885906.0
14,taylor_swift,143,YouTube,raters,,,,915275.0,915554.0,915852.0,916091.0,914032.0,913028.0,914707.0,914975.0,923086.0,920235.0,913231.0,914432.0,913755.0,910686.0,910382.0,901070.0,900858.0,905967.0,905709.0,909045.0,908713.0,905091.0,904759.0,905520.0,905313.0,904005.0,903806.0,904527.0,904287.0,920872.0,916985.0,919198.0,922766.0,918922.0,918624.0,921499.0,913475.0,911167.0,919428.0,920583.0,910914.0,902295.0,902515.0,902740.0,902973.0,901315.0,901586.0,901841.0,902065.0,921783.0,916368.0,917841.0,903274.0,903595.0,916726.0,911483.0,911665.0,911920.0,912204.0,912474.0,912757.0,908203.0,908457.0,907716.0,907970.0,907230.0,907470.0,906743.0,907017.0,906177.0,906400.0,922097.0,918366.0,922466.0,910019.0,919654.0,917249.0,917527.0,909820.0,919955.0,918111.0,909562.0,921202.0,909309.0
15,taylor_swift,143,Wikipedia,views,19586.0,22241.0,21082.0,26553.0,9900.0,22833.0,18571.0,16835.0,64028.0,44189.0,20521.0,19157.0,18575.0,3705.0,15293.0,23814.0,20771.0,16366.0,19144.0,17716.0,28261.0,21651.0,34992.0,31685.0,63873.0,26007.0,21714.0,74936.0,20065.0,19090.0,19592.0,20209.0,121286.0,23822.0,32779.0,20743.0,16681.0,19193.0,16827.0,17410.0,18924.0,18663.0,20073.0,17544.0,11928.0,21880.0,22312.0,22041.0,26125.0,18707.0,19684.0,17351.0,15503.0,28531.0,30843.0,26761.0,30968.0,33420.0,80649.0,10866.0,13459.0,19475.0,16731.0,20076.0,24031.0,15372.0,18668.0,26768.0,25897.0,19192.0,17978.0,26595.0,24729.0,18414.0,19036.0,23374.0,24634.0,23271.0,22016.0,20752.0,16979.0,25537.0,28637.0,28728.0,27645.0,24474.0,23375.0
16,taylor_swift,143,Vevo,plays,5434599947.0,5443842578.0,5457358003.0,5471521081.0,5379940902.0,5394984550.0,5408983688.0,5421954480.0,5484894147.0,5496350173.0,4860189483.0,4856523990.0,4831608911.0,4820548123.0,4848057819.0,4841679418.0,4790986210.0,4782522660.0,4809279461.0,4800516216.0,5019905690.0,5040431841.0,4981083525.0,4999509386.0,4912680677.0,4953643495.0,4890748162.0,4891322589.0,4872330375.0,4881844585.0,4677970490.0,4668590304.0,4659924434.0,4651227794.0,4642587504.0,4724593560.0,4733863351.0,4742454234.0,4753438948.0,4687194844.0,4698441734.0,4708920773.0,4716333855.0,4763791117.0,4773717448.0,5259895995.0,5277536628.0,5522397297.0,5520036962.0,5781647774.0,5769845694.0,5745886011.0,5757725149.0,5183092965.0,5164259009.0,5145577653.0,5127876389.0,5111914451.0,5094176002.0,5078796280.0,5061283245.0,5718147795.0,5733534667.0,5692961055.0,5704904422.0,5668412825.0,5680681975.0,5215408811.0,5199580660.0,5644106971.0,5656619211.0,5230008418.0,5234813079.0,5631061539.0,5618474666.0,5293768089.0,5307092101.0,5320997010.0,5334261008.0,5350054049.0,5365266762.0,5520267665.0,5509490283.0,5605635245.0,5595068395.0,5520036962.0,5534520849.0
17,taylor_swift,143,ReverbNation,fans,215.0,215.0,215.0,210.0,208.0,208.0,206.0,206.0,208.0,208.0,208.0,208.0,209.0,208.0,208.0,209.0,207.0,207.0,207.0,207.0,215.0,215.0,206.0,206.0,205.0,210.0,207.0,207.0,207.0,207.0,206.0,206.0,206.0,207.0,215.0,207.0,207.0,213.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,208.0,208.0,208.0,208.0,208.0
18,taylor_swift,143,ReverbNation,plays,2728.0,2787.0,2732.0,2255.0,2235.0,2223.0,1634.0,1633.0,1867.0,1867.0,2154.0,2128.0,1846.0,1820.0,1859.0,1853.0,1788.0,1782.0,1803.0,1796.0,2700.0,2762.0,1604.0,1600.0,1589.0,2244.0,1721.0,1740.0,1752.0,1754.0,1643.0,1644.0,1686.0,1692.0,2711.0,1759.0,1779.0,2316.0,2069.0,2094.0,2016.0,2025.0,1939.0,1998.0,1909.0,,,,,1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.0,1907.0,2219.0,2215.0,2202.0,2183.0
19,taylor_swift,143,ReverbNation,views,24.0,24.0,24.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,24.0,24.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,24.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0
20,taylor_swift,143,Rdio,playlists,1536984.0,1537408.0,1537636.0,1538109.0,1535973.0,1536493.0,1536573.0,1536653.0,1538354.0,1538576.0,1524982.0,1524415.0,1523297.0,1522852.0,1523939.0,1523599.0,1521936.0,1521521.0,1522386.0,1522129.0,1528396.0,1528641.0,1527770.0,1528127.0,1526985.0,1527395.0,1526194.0,1526513.0,1525317.0,1525714.0,1561939.0,1561526.0,1561232.0,1560883.0,1560441.0,1519657.0,1519939.0,1520099.0,1520450.0,1518235.0,1518527.0,1518833.0,1519336.0,1520925.0,1521162.0,1533168.0,1533581.0,1539890.0,1539601.0,1545121.0,1544923.0,1544606.0,1544862.0,1531813.0,1531327.0,1531106.0,1530771.0,1530448.0,1529919.0,1529789.0,1529378.0,1544189.0,1544256.0,1543645.0,1543916.0,1542768.0,1543260.0,1532221.0,1531924.0,1542387.0,1542470.0,1532587.0,1532938.0,1542136.0,1541741.0,1534045.0,1534282.0,1534731.0,1535058.0,1535132.0,1535603.0,1539209.0,1538873.0,1541294.0,1540928.0,1540531.0,1540109.0
21,taylor_swift,143,Rdio,plays,20849344.0,20869873.0,20889647.0,20909007.0,20773145.0,20791969.0,20810230.0,20829187.0,20926682.0,20943786.0,20168119.0,20149398.0,20095319.0,20075016.0,20130523.0,20113423.0,20011435.0,19986721.0,20055796.0,20029269.0,20341633.0,20362557.0,20306307.0,20326430.0,20265339.0,20286311.0,20228403.0,20247924.0,20187572.0,20208368.0,14180370.0,14166559.0,14153958.0,14141558.0,14131031.0,14076149.0,14089091.0,19921563.0,19940331.0,19802242.0,19823395.0,19844150.0,19862344.0,19960539.0,19970642.0,20614146.0,20635758.0,21027830.0,21006451.0,21268698.0,21257094.0,21235490.0,21246779.0,20513759.0,20494152.0,20472147.0,20452371.0,20432209.0,20411548.0,20394338.0,20380473.0,21210432.0,21223014.0,21185030.0,21197829.0,21163631.0,21173073.0,20531999.0,20531999.0,21141311.0,21153009.0,20531999.0,20592790.0,21126889.0,21110176.0,20653715.0,20669834.0,20688639.0,20708565.0,20717649.0,20736090.0,20983695.0,20963701.0,21089017.0,21072154.0,21055858.0,21047503.0
22,taylor_swift,143,Rdio,comments,290.0,290.0,290.0,290.0,289.0,289.0,289.0,290.0,290.0,290.0,288.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,292.0,293.0,293.0,294.0,294.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,289.0,289.0,290.0,290.0,291.0,291.0,291.0,291.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,291.0,291.0,291.0,291.0,291.0,291.0,288.0,288.0,291.0,291.0,288.0,288.0,291.0,291.0,289.0,289.0,289.0,289.0,289.0,289.0,290.0,290.0,291.0,291.0,291.0,291.0
23,taylor_swift,143,Rdio,collections,4323971.0,4323963.0,4328304.0,4328397.0,4323314.0,4323264.0,4323221.0,4323261.0,4328404.0,4328478.0,4294255.0,4294264.0,4289837.0,4289737.0,4294219.0,4294168.0,4289752.0,4289744.0,4289730.0,4289757.0,4304607.0,4304609.0,4299091.0,4304668.0,4299027.0,4299050.0,4298896.0,4298928.0,4294293.0,4298872.0,4321394.0,4321341.0,4317097.0,4317105.0,4317057.0,4285412.0,4285436.0,4285441.0,4285448.0,4281617.0,4281682.0,4281797.0,4281812.0,4285454.0,4285542.0,4314214.0,4314285.0,4332342.0,4332340.0,4343972.0,4343929.0,4340087.0,4343946.0,4309790.0,4309789.0,4309783.0,4309683.0,4309684.0,4304646.0,4304631.0,4304612.0,4340111.0,4340115.0,4340105.0,4340120.0,4336985.0,4336644.0,4314107.0,4314086.0,4337006.0,4337019.0,4314139.0,4314183.0,4336975.0,4337042.0,4318956.0,4318977.0,4318904.0,4318925.0,4318276.0,4318325.0,4328539.0,4328479.0,4332408.0,4332422.0,4332412.0,4332366.0
24,taylor_swift,143,Instagram,statuses,572.0,572.0,573.0,578.0,566.0,570.0,570.0,570.0,578.0,579.0,513.0,511.0,503.0,501.0,508.0,506.0,495.0,494.0,499.0,496.0,530.0,531.0,528.0,529.0,524.0,525.0,520.0,522.0,515.0,518.0,483.0,481.0,481.0,481.0,480.0,490.0,490.0,490.0,490.0,484.0,485.0,485.0,489.0,490.0,492.0,545.0,551.0,584.0,584.0,608.0,608.0,604.0,607.0,542.0,536.0,534.0,533.0,533.0,533.0,533.0,532.0,599.0,604.0,596.0,598.0,595.0,596.0,543.0,542.0,590.0,595.0,545.0,545.0,587.0,587.0,551.0,552.0,556.0,557.0,558.0,563.0,583.0,580.0,587.0,587.0,586.0,585.0
25,taylor_swift,143,Instagram,friends,64.0,64.0,64.0,64.0,62.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,50.0,39.0,39.0,39.0,39.0,55.0,55.0,55.0,55.0,50.0,50.0,51.0,53.0,55.0,55.0,61.0,61.0,64.0,64.0,68.0,68.0,68.0,68.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,68.0,68.0,68.0,68.0,68.0,68.0,61.0,61.0,68.0,68.0,61.0,61.0,68.0,68.0,61.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,68.0,68.0,68.0,68.0
26,taylor_swift,143,Instagram,likes,430316897.0,430858558.0,432318974.0,438109481.0,420397104.0,426546629.0,427215756.0,427473037.0,439077452.0,440344120.0,351203962.0,349066737.0,342517049.0,340546754.0,346435677.0,344507154.0,334107592.0,332696693.0,338615423.0,335678093.0,371286175.0,373733690.0,367448703.0,370803785.0,363130177.0,365388181.0,358262462.0,360584453.0,352859718.0,355123235.0,317211806.0,315550826.0,315394824.0,314941757.0,311435545.0,326280999.0,327463327.0,327681491.0,327860411.0,318463289.0,320052273.0,320261061.0,324571963.0,328022359.0,328863918.0,394591327.0,397401786.0,446825486.0,445533064.0,484795259.0,483878884.0,479149416.0,482776532.0,389675791.0,381669460.0,379069991.0,377617922.0,377458155.0,377271628.0,376361928.0,374968447.0,472228582.0,475173869.0,467774751.0,470563256.0,465978563.0,467216067.0,391255589.0,390221094.0,457507824.0,464193990.0,393495853.0,394383261.0,452814416.0,452640307.0,401089655.0,402116009.0,406641794.0,409790271.0,410890947.0,414776538.0,444778586.0,441723597.0,452475298.0,452217749.0,449892410.0,448265338.0
27,taylor_swift,143,Instagram,comments,8078784.0,8086805.0,8101139.0,8139193.0,7996092.0,8036429.0,8043361.0,8047769.0,8146155.0,8159470.0,7199351.0,7173684.0,7083059.0,7053823.0,7139599.0,7107598.0,6948460.0,6926749.0,7023439.0,6971184.0,7504055.0,7524344.0,7463953.0,7495565.0,7418869.0,7445011.0,7337630.0,7373783.0,7244605.0,7286949.0,6690572.0,6676170.0,6671571.0,6658886.0,6602297.0,6827304.0,6842774.0,6847692.0,6851909.0,6702990.0,6734037.0,6739750.0,6804451.0,6856134.0,6874098.0,7708221.0,7730539.0,8207641.0,8196812.0,8649702.0,8636444.0,8596339.0,8624772.0,7654735.0,7608279.0,7581996.0,7568358.0,7564264.0,7559521.0,7548683.0,7535427.0,8526810.0,8563185.0,8480012.0,8506359.0,8460704.0,8473783.0,7671068.0,7661066.0,8390761.0,8447843.0,7694656.0,7704065.0,8309276.0,8304757.0,7752087.0,7761878.0,7821224.0,7899959.0,7920643.0,7955070.0,8188935.0,8172188.0,8300453.0,8294098.0,8239474.0,8224829.0
28,taylor_swift,143,Instagram,fans,34208675.0,34333390.0,34453760.0,34550779.0,33704356.0,33816830.0,33954009.0,34079546.0,34593576.0,34762342.0,30094120.0,29991918.0,29691805.0,29571366.0,29904056.0,29800051.0,29252127.0,29149576.0,29472220.0,29374755.0,31289248.0,31411039.0,31029381.0,31138390.0,30807826.0,30945029.0,30455268.0,30630259.0,30207957.0,30322815.0,27977648.0,27902693.0,27825746.0,27748447.0,27662193.0,28438455.0,28573863.0,28660828.0,28781165.0,28066770.0,28169543.0,28264088.0,28342248.0,28930882.0,29019533.0,32737425.0,32836797.0,35203215.0,35107334.0,37603920.0,37520094.0,37282633.0,37403051.0,32237653.0,32086935.0,32041359.0,31944064.0,31846072.0,31737312.0,31628675.0,31520266.0,37030965.0,38225614.0,36603521.0,36838399.0,36365701.0,36522375.0,32430858.0,32338774.0,36039589.0,36174512.0,32524295.0,32630199.0,35924691.0,35834212.0,32937424.0,33044766.0,33162413.0,33292140.0,33425414.0,33567235.0,34970465.0,34896344.0,35713587.0,35569600.0,35389813.0,35292514.0
