artist_name	id
50 Cent	14889535
Fight the Big Bull	95209761
Montserrat Figueras	17087102
Montserrat Figueras	17972380
Final Fantasy	15171951
Finale	105785849
Etran Finatawa	15399284
Catrin Finch	15398931
Fink	15396724
Orenda Fink	17082856
Gerald Finley	125227304
Craig Finn	413980829
Liam Finn	87926667
Tim Finn	14954551
Fionn Regan	15125039
The Fireman	98502475
Firewater	89535085
First Aid Kit	141233981
Julia Fischer	15031894
Dietrich Fischer-Dieskau	127039267
Dave Fischoff	17078444
Fishbone	15640514
Gran Bel Fisher	15397920
Jeremy Fisher	88153888
Fisk Jubilee Singers	103747619
Tim Fite	89917611
Fitz and the Tantrums	127993129
Ella Fitzgerald	15395370
William Fitzsimmons	106775140
The Blind Boys of Alabama	15285687
The 5 Browns	15399651
Five Degrees of Soul	15406029
Five Eight	19059665
Josh Fix	92407334
Roberta Flack	15399913
The Flamin' Groovies	16114331
The Flaming Lips	15399953
Tommy Flanagan	15642169
Ingebrigt Håker Flaten	99231163
The Flatlanders	15623300
Bela Fleck	15159424
Fleet Foxes	89535091
Fleetwood Mac	102442872
Mick Fleetwood Blues Band	102442875
Leon Fleisher	15044268
Renee Fleming	15656760
The Fleshtones	15784514
Kaila Flexer	17083319
Flight of the Conchords	15158361
Ingrid Fliter	98596960
The Floacist	169421204
The Flobots	90636812
Floetry	15642266
Floratone	14891146
Florence and the Machine	121555771
Juan Diego Florez	15568993
Flotation Toy Warning	16126656
Flourishing	137853399
Flower Travellin' Band	102185131
Flugelschlag	15148204
Fly	129052970
The Flying Lizards	96030519
Flying Lotus	125495328
The Flying Luttenbachers	114184255
Ashleigh Flynn	113455407
Frank Emilio Flynn	17081848
John Flynn	98503080
Johnny Flynn	93882013
John Fogerty	15045631
Ben Folds	15294227
Miya Folick	424646070
Rebecca Folsom	113284255
Celso Fonseca	15403090
Foo Fighters	17000138
For Stars	17089975
Steve Forbert	14953903
China Forbes	91105012
Sean Forbes	129033349
David Ford	15342476
Frazey Ford	126854161
Julia Fordham	15184451
Foreign Exchange	15405899
The Format	15398096
Juan-Carlos Formell	15394967
Forro in the Dark	15182273
Robert Forster	90095269
Chris Forsyth	341656889
Guy Forsyth	92529012
Anat Fort	16127190
John Forte	112241511
Lukas Foss	100337169
Foster the People	136824601
Al Foster	90609923
Frank Foster	128417405
Josephine Foster	98790827
Ruthie Foster	15395467
Stephen Foster	15406087
Clarence Fountain	113352631
Blind Boys of Alabama	17085871
Fountains of Wayne	15303781
4hero	16003118
The Four Preps	112297855
The Four Seasons	112297858
Four Tet	15680194
Foxboro Hot Tubs	90629864
Jamie Foxx	15597421
Foxygen	173147247
The Frames	15197845
Peter Frampton	129000782
Cleve Francis	104482442
Cesar Franck	91240767
Mikko Franck	129300921
Franco	98202347
Jackson C. Frank	90386071
Keith Frank	111793738
Donavon Frankenreiter	15398217
Franklin & Baytop	17127944
Aretha Franklin	15662553
Michael Franti	15396792
Franz Ferdinand	15384969
Franz Liszt	15192346
Dominic Frasca	15400214
Fratellis	16001256
Fred Hersch	14997031
Frederic Chopin	15379968
Fredrik	95884357
Free Energy	128563445
Freelance Whales	122220645
Nnenna Freelon	15663896
Von Freeman	15406153
Freeway	89354211
Freezepop	99181570
Nelson Freire	16013917
French Kicks	15397561
Bob French	126249777
Frank French	17090233
Janie Fricke	145107104
Eleanor Friedberger	181928846
Erik Friedlander	14864891
Friendly Fires	97910439
Frightened Rabbit	92313806
Robert Fripp	17080671
Bill Frisell	14982703
Dave Frishberg	15665198
Fred Frith	114184252
Donnie Fritts	415515048
Frog Eyes	16526516
Mitchell Froom	17083142
Fruit Bats	17081995
Fugazi	160395830
Fujiya & Miyagi	15163970
Fula Flute	100773876
Sara Fulgoni	15517811
Robbie Fulks	15664998
Full Blast	102509972
John Fullbright	153197900
Curtis Fuller	16074312
Earl Fuller	15151825
Rachel Fuller	15404786
Tia Fuller	15396304
Ellen Fullman	142890804
The Fun Years	132371880
fun.	113303176
Funebrarum	137029558
The Funk Brothers	15669620
Ferruccio Furlanetto	15465004
Ezra Furman & the Harpoons	16220447
Nelly Furtado	15381377
Wilhelm Furtwängler	140038876
Future Bible Heroes	16229398
Future Islands	126609595
The Futureheads	15383440
G-Side	142099528
G. Love & Special Sauce	15394830
G.L.O.S.S.	418525508
Milt Gabler	15442030
Peter Gabriel	15401893
Charlotte Gainsbourg	15395404
Serge Gainsbourg	17079031
Galactic	17807031
Galaxie 500	89129260
Manuel Galban	15400442
Eddie Gale	16525105
James Galway	135550154
Roberta Gambarini	17167234
Runhild Gammelsaeter	137528617
Gang Gang Dance	137321487
Gang of Four	14962244
Gordon Gano	113628318
Garbage	153223442
Jan Garbarek	15404536
Diego Garcia	137108469
Margarida Garcia	113495925
Gardens & Villa	412927015
John Eliot Gardiner	15327825
Jacco Gardner	227826743
Melody Gardot	87997625
Art Garfunkel	15668142
Judy Garland	15339386
Chris Garneau	15696244
Erroll Garner	15367012
Sue Garner	17086729
Garotas Suecas	129137359
Kenny Garrett	15398179
Gary Louris	87887522
Gas House Gang	16247483
Gashcat	175579893
The Gaslight Anthem	94286227
Daniele Gatti	15329397
Danny Gatton	16225954
Mary Gauthier	15197842
Marvin Gaye	15669282
Gayngs	125495334
Sara Gazarek	16882526
Marsha Gee	16118785
Geko Jones	137802290
Howe Gelb	15670452
Gem Club	140407599
Gemma Ray	114043573
GEMS	239718547
Vivica Genaux	16317295
Genesis	17083128
Genevieve	392891262
Gentle Giant	16145134
Gentleman Jesse	105155748
George Pelecis	16251902
Inara George	15188474
Georgie James	15113845
Gerald Clayton	18546859
Gerbils	100863081
Valery Gergiev	91840949
J. Matthew Gerken	95510251
Lisa Germano	15398249
George Gershwin	15597620
Ira Gershwin	15597623
Guarneri del Gesu	128572505
Stan Getz	15401862
Ghazal	15672241
Aubrey Ghent	17083990
Shantideb Ghose	15672076
The Ghost of a Saber Tooth Tiger	130592599
Ghostface Killah	15399880
Ghosty	90786584
Ghoul	141699935
Giant Brain	16522686
Giant Claw	354534037
Giant Drag	17082764
Giant Sand	102286906
Beth Gibbons	16213400
Freddie Gibbs	327322305
Terry Gibbs	15236106
Daughn Gibson	216860748
Laura Gibson	15159824
Rhiannon Giddens	384980773
Gordon Gietz	15448516
Gigi	15293030
Gil Scott-Heron	16924990
Gilberto Gil	96951410
Gilbert & Sullivan	136830635
Vince Gilbert	15674484
Astrud Gilberto	90602630
Bebel Gilberto	15395437
Joao Gilberto	15675062
Lafayette Gilchrist	15675864
Emil Gilels	111550047
Gilfema	100153869
Rodney Gilfry	15448513
Vince Gill	15397771
Dizzy Gillespie	15368367
The Gillham Park Orchtet	16246402
Amy Hanaiali'i Gilliom	15883739
Tanya Tagaq Gillis	99737159
Jimmie Dale Gilmore	15402552
John Gilmore	15679395
Thea Gilmore	17087815
David Gilmour	15399776
Alberto Ginastera	91728896
Pepi Ginsberg	90450818
Vince Giordano	168482482
Pedro Giraudo	138168896
Girl Band	395183466
Girl in a Coma	139927577
Girl Talk	92313803
Girlpool	381937892
Girls	113029904
Egberto Gismonti	128984263
The Gits	93692492
Jimmy Giuffre	90004449
Giuseppe Verdi	16927552
Givers	137321403
The Glands	15792337
Robert Glasper	15396311
Philip Glass	15680178
Glasvegas	103674871
Evelyn Glennie	15713872
Glimmerglass Opera Orchestra	15461188
Mikhail Glinka	91683155
The Gloaming	261122758
Christoph Willibald Gluck	105302014
Vadim Gluzman	98596957
Gnarls Barkley	15128860
Radamés Gnattali	128984260
The Go-Betweens	15396533
Goat	14960976
GOAT	336331804
Goatzilla	146484276
Donna Jean & the Tricksters	19244775
Katharine Goeldner	15462594
Gogol Bordello	15131143
Gold Panda	136617249
Ari Gold	15395203
Aaron Goldberg	132633261
Ben Goldberg	15972051
Golden Animals	91839894
Golden Dawn Arkestra	395182514
Golden Dogs	15394173
Golden Silvers	111660572
Golden Smog	15398308
Goldfrapp	92374610
Larry Goldings	99567524
Robin Meloy Goldsby	100025546
Jerry Goldsmith	15723683
Goldspot	15188471
Holly Golightly	97459922
Osvaldo Golijov	15723886
Benny Golson	14996543
Gomez	15398142
Eddie Gomez	15856896
Marta Gomez	15404762
Jerry Gonzalez	95438060
Jose Gonzalez	15166507
Paulo Gonzo	16527408
The Good, the Bad & the Queen	15128366
Richard Goode	14998514
Goodie Mob	113219874
Benny Goodman	15404320
Gordon Goodwin's Big Phat Band	15893706
Dexter Gordon	15404324
Wycliffe Gordon	16251674
Valery Gore	356420970
Henryk Gorecki	15837607
Gorillaz	15127279
John Gorka	14987374
Gossip	15401714
Gotan Project	15399865
Gothic Archies	15397536
Louis Moreau Gottschalk	15906026
Gotye	168133861
Anton Goudsmit	88609927
Glenn Gould	15725773
Ellie Goulding	137321384
Charles Gounod	16112143
The Gourds	15331966
Gov't Mule	15398221
Oren Gradus	15897701
Jean Grae	94813390
Gary Graffman	95510632
Forbes Graham	129526685
Jon Dee Graham	15147395
Grails	92518429
El Gran Combo	15713580
The Grand Archives	89239980
Grand National	15126103
Grand Pianoramax	91318965
Grandaddy	16217061
Grandaddy	103605025
Grandmaster Flash	15729080
Alex Grant	17084530
John Grant	198407826
The Grascals	126989708
Grasshopper	132313485
Grateful Dead	15440218
The Grates	15385201
Gravediggaz	413988396
Denyce Graves	15447217
Milford Graves	15404505
Graveyard	100181622
David Gray	14967881
Lawrence Gray	129725747
Macy Gray	15396126
Grayskul	16070848
Great Lake Swimmers	14953607
Great Northern	15367002
The Great Northwest	93840757
Green Day	15283543
Adam Green	88668671
Al Green	14947959
Benny Green	149627066
Bunky Green	137247394
Grant Green	99567521
Jesse Green	101805431
Tim Green	172532768
The Greencards	15332968
Eric Greene	15589636
The Greenhornes	15403009
Ellie Greenwich	112266913
Jonny Greenwood	16215159
Ayanna Gregory	15736254
Clive Gregson & Christine Collister	15397913
Drew Gress	19145231
Al Grey	95931533
JJ Grey & Mofro	17991451
Edvard Grieg	15045454
Johnny Griffin	17999107
Patty Griffin	14961139
Vittorio Grigolo	129451340
Helene Grimaud	15292355
Grimes	150493938
Henry Grimes	138723786
David Grisman	93893150
Grizzly Bear	14866307
GRMLN	357821303
Larry Groce	92590140
Ferde Grofe	90901150
Dave Grohl	173424658
Groove Junkies	17077006
Marty Grosz	15377460
Grouplove	140059333
Grupo Fantasma	18070587
Grupo Folklorico	95165834
Joe Grushecky	15397365
Don Grusin	15405970
Vince Guaraldi	15396963
Guarneri Quartet	91205960
Tsegue-Maryam Guebrou	15399107
Ely Guerra	15405831
Tommy Guerrero	137109358
David Guetta	127912242
Adam Guettel	15740478
The Guggenheim Grotto	15397590
Guided by Voices	15741093
The Guild League	99041331
Guillemots	15334096
El Guincho	101056018
Guitar Slim	15741279
Carlos Guitarlos	15588432
Michael Gulezian	16146363
Steve Gunn	133111574
Guns N' Roses	15395141
Sameer Gupta	132633257
Olga Guryakova	15636606
Tord Gustavsen	15741575
Guster	15398257
Arlo Guthrie	14965496
Jim Guthrie	210526439
Woody Guthrie	15394720
The Gutter Twins	87867554
Gypsy Hombres	17002965
GZA	129629331
Ha Ha Tonka	137321171
Hacienda Brothers	15397014
Hackensaw Boys	15777305
Augustin Hadelich	278486464
Charlie Haden	15393702
Petra Haden	15397489
Meklit Hadero	125179092
Patrick Lee Hadley	16249308
Merle Haggard	15197129
Hilary Hahn	15192318
Hail of Bullets	137029274
Haim	211451999
Matt Haimovitz	15228622
Emily Haines	15328265
Hakim	15769609
Bill Haley	15885543
Half Japanese	349096860
Hall & Oates	15757261
Jim Hall	16085916
Tammy Hall	87812518
Hallelujah Chicken Run Band	17080415
Halloween, Alaska	16117909
Abdel Hadi Halo	93502480
Neil Halstead	95930305
Mary Halvorson	96514352
Tigran Hamasyan	113277821
Marc-Andre Hamelin	112055562
Anthony Hamilton	15402548
Chico Hamilton	15398036
Hammers of Misfortune	141463385
Peter Hammill	96712709
Hammock	17082940
Beres Hammond	15403766
John Hammond, Jr.	15340626
Thomas Hampson	90471707
Lionel Hampton	15770474
Wu Han	91974904
Butch Hancock	113772692
James Hand	15399295
George Frideric Handel	15509811
The Handsome Family	17080698
Handsome Furs	15395134
John Handy	15157037
W.C. Handy	15771115
Hang on the Box	16108451
Paul Hanmer	106299089
Ron Hannah	16251665
Lisa Hannigan	102977720
Glen Hansard	14952575
Chloë Hanslip	98596963
Hanson	14873799
Jeff Hanson	93350370
Hapa	15641996
Happy Apple	15403979
Happy End	16217064
Keitaro Harada	128725918
John Harbison	16001987
E.Y. "Yip" Harburg	100790420
Ed Harcourt	92771327
Hard-Fi	15128402
John Wesley Harding	15771487
Chris Harford	14964049
Roy Hargrove	15291267
Eric Harland	140130339
The Harlem Experiment	17350067
Bill Harley	15402695
Rufus Harley	106041617
Sarah Harmer	15400170
Nikolaus Harnoncourt	15463857
Ben Harper & the Innocent Criminals	15373138
Ben Harper	17081781
Twig Harper	113025037
Lynn Harrell	91236268
Tom Harrell	17177151
Allan Harris	15772426
Barry Harris	128628078
Corey Harris	15772648
Eddie Harris	98279699
Emmylou Harris	14874232
Gene Harris	111245890
Jesse Harris	15394746
Stefon Harris	15304595
Wynonie Harris	15773872
Dhani Harrison	16523438
Donald Harrison	91473413
Donald Harrison, Jr.	126281327
George Harrison	15774029
Joel Harrison	16217079
Lou Harrison	15774309
Noel Harrison	90109439
Harrisons	93354297
Debbie Harry	16737462
Alvin Youngblood Hart	15774535
Billy Hart	113016527
Lorenz Hart	15451406
Malin Hartelius	15552721
John Hartford	15774700
Johnny Hartman	15394779
Harvey Milk	92518421
PJ Harvey	15405929
The Hasidic New Wave	17085162
Jon Hassell	15403910
Donny Hathaway	15203568
Lalah Hathaway	91080102
Haugaard & Hoirup	17090436
Hauschka	152672275
Barbara Haveman	87777592
A Hawk and a Hacksaw	112171386
Alexander Hawkins	130331988
Coleman Hawkins	15394698
Dale Hawkins	15130116
Screamin' Jay Hawkins	15775728
Walter Hawkins	128473136
Richard Hawley	14947920
Mayer Hawthorne	99241607
Mayer Hawthorne	99241630
Colin Hay	114209745
Haydee	15398002
Hayden	91984910
Franz Joseph Haydn	16110605
Joseph Haydn	17084929
Lili Haydn	91482826
Gemma Hayes	15190048
Isaac Hayes	15402779
Sean Hayes	15670357
Roy Haynes	15670893
Robert Hazard	16446857
Hazmat Modine	15671281
The Head and the Heart	129854458
Head of Femur	92773637
The Headhunters	15404215
Headless Heroes	112637486
Heather Headley	99397955
Headlights	15119981
Imogen Heap	15188487
Michael Hearst	16524670
Heart	129626133
Heartless Bastards	15182404
Jimmy Heath	15328578
Percy Heath	15673354
The Heavy Circles	18546615
Tim Hecker	142896815
Mitch Hedberg	15396435
Christopher Hedge	93872674
Michael Hedges	17084110
Peter Puma Hedlund	16161843
Heems	399344337
Heernt	95747188
Neal Hefti	95753779
Jascha Heifetz	15695039
Gilad Hekselman	144690638
Helado Negro	356100238
Erwin Helfer	15402125
The Heligoats	96212472
The Helio Sequence	89646598
Levon Helm	15696041
Hem	15334959
Fletcher Henderson	15404337
Joe Henderson	15153854
Jon Hendricks	17931003
Jimi Hendrix	15696782
Joe Henry	14892225
Keaton Henson	175924864
Audrey Hepburn	125308049
Herbert	15148935
Herbie Hancock	15294441
Hercules & Love Affair	91835913
Here We Go Magic	101034705
Woody Herman	15404345
Holly Herndon	164190256
Mike Heron	15129180
Magos Herrera	104881944
Nachito Herrera	17788816
Philippe Herreweghe	102784642
Bernard Herrmann	15725084
Katie Herzig	96874355
Hesperion XXI	15686549
Fred Hess	15729746
Corrina Hewat	17087495
Howard Hewett	99083958
Hewitt	92147695
Richard X. Heyman	15395321
John Hiatt	15398228
Al Hibbler	16523828
Sara Hickman	92629192
Dan Hicks	15405016
Taylor Hicks	120188427
The Hiders	101416227
Jennifer Higdon	15806134
Billy Higgins	15858579
High Aura'd	385706041
The High Kings	94576893
High On Fire	412257846
High Places	93941441
High Rise	94995717
The High Strung	15394858
Highasakite	400097799
The Highwaymen	17093303
Johnny Hiland	15404623
The Hill Country Revue	113829700
Andrew Hill	15121790
Brenn Hill	93168973
Lauryn Hill	114242154
Hillbilly Gypsies	92680313
Hilliard Ensemble	15807717
Hilliard Ensemble	17972374
Paul Hillier	15626300
Peter Himmelman	15394758
Paul Hindemith	91306511
Earl Hines	15404349
Tish Hinojosa	16071376
Micah P. Hinson	15330597
Milt Hinton	16071611
Sam Hinton	15397026
Hip Hop Hoodios	15401698
Hiss Golden Messenger	425240520
The History of Apple Pie	239718916
The Hives	15792806
Derrick Hodge	146870966
Johnny Hodges	15622025
Doug Hoekstra	16125860
Miles Hoffman	97462279
Kelly Hogan	125475685
Will Hoge	15400023
Robin Holcomb	17084408
Roscoe Holcomb	17084798
Malcolm Holcombe	102659842
The Hold Steady	15197852
Hole	15395384
Billie Holiday	14894617
Dave Holland	15404006
Jolie Holland	15148262
John Hollenbeck	15895814
Holler, Wild Rose!	16838477
Mark Hollis	93306018
Brenda Holloway	17085885
John Holloway	15197572
Red Holloway	16289809
Buddy Holly & The Crickets	100151886
The Holmes Brothers	15396688
Jimmy Duck Holmes	17127950
Peter Holsapple	113411439
Gustav Holst	91322541
Julia Holter	142890546
The Holy Modal Rounders	101105668
Los Hombres Calientes: Irving Mayfield & Bill Summers	15192172
The Homemade Jamz Blues Band	92423405
Manfred Honeck	15559837
Patterson Hood	106103593
Hoodoo Gurus	130454236
Ho'okena	15404576
John Lee Hooker	15404886
Ellis Hooks	16289901
Hookworms	239718662
Jesca Hoop	15029347
Hoots & Hellmouth	14954267
Hop Along	416464786
Daniel Hope	93594684
Hopewell	15395496
Mary Hopkin	90438197
J.C. Hopkins Biggish Band	15896210
Jon Hopkins	120708557
Paul Horn	16290375
Shirley Horn	15824175
Lena Horne	15824849
James Horner	17084517
Bruce Hornsby	15396710
Vladimir Horowitz	16291587
The Horrors	15396648
Horse Feathers	15328271
Horseback	150281687
Bell Horses	112813819
Hospital Ships	95989982
Hospitality	144696191
Hot Chip	15297495
Hot Club of Cowtown	15625750
Hot Club of Detroit	97410002
Hot 8 Brass Band	99085888
Hot Tuna	16291890
Hot Young Priest	17078430
Stephen Hough	113592538
Houndmouth	363028598
Son House	15320437
Whitney Houston	16295375
Howard	383346343
James Newton Howard	15404523
Buck Howdy/BB	16888454
Steve Howe	17089963
Howlin' Wolf	15406217
Hozier	345049627
Freddie Hubbard	16296042
Ray Wylie Hubbard	15369020
Hubble	142429557
Jennifer Hudson	100407553
Hugh Masekela	14899881
Benji Hughes	93628022
Jimmy Hughes	95894077
Hugo Wolf Quartet	104406289
Hanne Hukkelberg	15403522
Human Feel	95747185
Human Highway	95179983
Engelbert Humperdinck	130101799
Bobbi Humphrey	92340370
Mark Humphrey	16248570
Hunee	418554133
Van Hunt	15398383
Charlie Hunter	15378368
Ian Hunter	14953445
James Hunter	15006878
Huntress	127369753
Hurdy Gurdy	17082637
Michael Hurley	16362569
Hurray for the Riff Raff	270950584
Mississippi John Hurt	15366180
Zakir Hussain	113441328
Bobby Hutcherson	16075074
Eric Hutchinson	97197541
Meg Hutchinson	106199749
Eugene Hütz	95790913
Dmitri Hvorostovsky	15636603
Rob Hyman	111672099
Chrissie Hynde	128272482
Hypernova	16299417
I Am Robot and Proud	17080579
I Am the World Trade Center	16299860
I Heart Lung	98785672
I'm from Barcelona	15397586
I-Wayne	143122248
Janis Ian	17082377
Ibeyi	338284149
Abdullah Ibrahim	15014572
Ice Cube	15770335
Ice-T	15770260
Rob Ickes	112530627
Ida Maria	98386884
Ida	18514796
Idlewild	15396140
Iggy Pop	15374775
Alberto Iglesias	15401790
Illinois	14957776
Imaginary People	423828879
Imam Baildi	418546142
Imani Winds	15123034
Immigrant Union	357821324
The Incredible String Band	16526279
La India Canela	89189074
Rita Indiana	137853130
Indigo Girls	15396281
Infamous Stringdusters	17097295
Inferion	146484302
Innaway	15198344
The Innocence Mission	15394298
Interpol	15404431
Irakere	15404384
Marketa Irglova	16404861
Iron And Wine	15196139
Iron Butterfly	142607221
Iron Maiden	125308046
Oscar Isaac	243191159
Chris Isaak	15399508
Gregory Alan Isakov	354363597
Mark Isham	17084361
Isis	127346598
Yusuf Islam	18378395
Islands	91699714
The Isley Brothers	15331601
Isol/Zypce	91168435
Steven Isserlis	15784554
Anne Mette Iversen	90587712
Charles Ives	90901153
Ivy	15700553
Vijay Iyer	92749291
J Boog	129107707
J-Rocc	15713420
J.Viewz	162814168
Jacaszek	92518426
JACK Quartet	135186864
Jackie Greene	14952886
The Jackson 5	94109252
Cheyenne Jackson	153615174
Fruteland Jackson	112557111
Janet Jackson	15817903
Javon Jackson	99959400
Joe Jackson	15629015
Mahalia Jackson	15355551
Michael Jackson	16782748
Milt Jackson	97083200
Ronald Shannon Jackson	114184264
Jackson Scott	377196758
Wanda Jackson	16302592
Jaco Pastorius	14873307
Henry Jacobs	15403100
Paul Jacobs	111655333
Illinois Jacquet	16317440
Sarah Jaffe	127542329
Mick Jagger	15527531
Jaheim	15400110
Nick Jaina	90687588
Emmanuel Jal	15979216
Emmanuel Jal & Abdel Gadir Salim	90316249
Jam Master Jay	16317507
Ahmad Jamal	15404388
James Carter	15295544
James Farm	137247752
The James Gang	17092444
Anthony Michael James	15406083
Elana James	15394708
Elmore James	103138549
Etta James	15401883
Jim James	91719097
José James	124077795
Joshua James	94506198
Leela James	16119592
Markus James	98636742
Rick James	16318054
Skip James	15404560
Steve James	103469941
Whitney James	148758959
Jana	15402200
Leos Janácek	16318115
Jandek	16778587
Jamie Janover	16227614
Bert Jansch	16334583
Janine Jansen	91156139
Japancakes	16227617
Japandroids	103294318
Sarah Jarosz	105374607
Maurice Jarre	102530106
Al Jarreau	15219980
Keith Jarrett	14867336
Jars of Clay	15775318
Paavo Järvi	15329388
Jason Isbell	15127717
J Dilla	15119741
Jay Z	16318474
The Jayhawks	15399167
Jaylib	15401841
Jaymay	88106960
The Jazz Epistles	106299086
Les Jazz Modes	15752665
Jazzanova	96655883
The Jealous Girlfriends	89755057
Wyclef Jean	15395145
Jeff the Brotherhood	138432284
Jefferson Airplane	16318788
Garland Jeffreys	137112693
The Jellydots	15397034
Jem	16217073
Ella Jenkins	16319751
Speight Jenkins	15347934
Lyfe Jennings	15403696
Mason Jennings	15008307
Shooter Jennings	99407855
Waylon Jennings	16320091
Jenny Lewis	15453251
Ingrid Jensen	16320136
Carly Rae Jepsen	160542455
The Jesus and Mary Chain	18073510
Jesus H Christ and The Four Hornsmen of the Apocalypse	94630539
Jet Black Crayon	91912362
Jethro Tull	90721971
Joan Jett	15397717
Jewel	16320312
Eilen Jewell	15121469
Run The Jewels	250227134
Shweta Jhaveri	15811052
Cui Jian	15412513
JiHAE	404734181
Jim's Big Ego	98756748
Jin	15405881
Sumi Jo	16320515
Joan as Police Woman	14952175
Joanna Gruesome	392094113
Antonio Carlos Jobim	15396512
Eugen Jochum	103529807
Beau Jocque	111793747
Joe Pug	95798309
Billy Joel	15827020
Johann Johannsson	15396455
Scarlett Johansson	90625009
John Clayton	18155893
John Doe	15122545
John Mellencamp	15356043
John Scofield	14951030
Elton John	15396953
Johnathan Rice	15166065
Johnny and the Moon	15394120
Johnny Boy	15167596
Sarah Johns	17783167
Blind Willie Johnson	98605337
Buddy Johnson	90376200
Calvin Johnson	15401710
Chuck Johnson	180803594
Eric Johnson	15403510
J. Rosamond Johnson	16324720
J.J. Johnson	15404396
Jack Johnson	18776570
James P. Johnson	15404392
Johnnie Johnson	16322255
Linton Kwesi Johnson	15396605
Lonnie Johnson	16322469
Marcus Johnson	90099215
Plas Johnson	16289806
Richard Leo Johnson	15400219
Robert Johnson	16324104
Syl Johnson	103572959
Tommy Johnson	106466202
"Wild" Bill Johnston	89607650
Daniel Johnston	15172616
Freedy Johnston	125126110
Jamey Johnson	104100591
Joi	15406294
JoJo	15396670
Al Jolson	15440215
Jones Street Station	102838477
Booker T. Jones	16108454
Carmell Jones	16325952
Diana Jones	103789055
Elvin Jones	112341528
Etta Jones	16326009
Fern Jones	15402607
George Jones	129480034
Glenn Jones	142890578
Greg Hale Jones	15713272
Hank Jones	15403739
Jessie Jones	412259687
Joy Jones	111623144
Philly Joe Jones	16074318
Quincy Jones	15373990
Sean Jones	16372641
Sharon Jones	15325312
Spike Jones	17086003
Thad Jones	90188452
Tom Jones	97821735
Joni Mitchell	14857713
Jonsi	123604659
Jonsson / Alter	228096652
Janis Joplin	15394826
Scott Joplin	90901147
Jorane	16125863
Clifford Jordan	15679392
Esteban "Steve" Jordan	104845787
Kent Jordan	16326827
Kidd Jordan	91384574
Louis Jordan	15404400
Marlon Jordan	16326824
Sheila Jordan	96317818
Seu Jorge	15199044
Leila Josefowicz	94928883
Kim Josephson	128523631
Joshua Redman	14996492
Josquin Desprez	91476509
Journey	16327348
Joy Division	16229401
The Joy Formidable	133999331
Joy of Cooking	15401851
Joy Zipper	15188426
Bill Joy	17086819
Juanes	16635253
Jucifer	102530681
Judas Priest	16328304
Jukebox the Ghost	93871204
Julian Waterfall Pollack	15122853
Richard Julian	15328803
Don Julin	17090138
Valerie June	211653867
Junior Senior	16328429
Royce Wood Junior	418536113
Junip	175953143
Kepa Junkera	16328549
The Jupiter String Quartet	18776814
Damien Jurado	15397369
Just Cause	17090072
Justice	16440168
Justin Bieber	125915323
Juvenile	16329855
k-os	127366570
K.D. Lang	14997866
Kabul Workshop	17086432
Gabriel Kahane	94294810
Kaiser Chiefs	15239662
Kaleo	392891504
Kayhan Kalhor	149093388
Cindy Kallet	93130811
Israel Kamakawiwo'ole	15396546
John Kander	15836454
Nuru Kane	15397952
Lokua Kanza	15825240
William Kapell	90329149
Robert Kapilow	91234412
Randy Kaplan	97513224
Lucy Kaplansky	16335769
Milos Karadaglic	137448819
Eleni Karaindrou	16336503
Herbert von Karajan	89322052
Jonna Karanka	128929620
Ernst Karel	142890879
Seprewa Kasa	98202495
Kasabian	16524396
Kasai Allstars	94890351
Vesselina Kasarova	15450730
Kim Kashkashian	16267823
Kashmere Stage Band	15398941
Kassin +2	98134300
Manu Katche	15124850
Julius Katchen	15156256
Katrina & the Waves	127091905
Fred Katz	15679195
Jorma Kaukonen	89717933
Carol Kaye	15791488
Lenny Kaye	16162588
Kayo Dot	352728405
Keane	15292035
Zoe Keating	89817070
Genoa Keawe	39761288
Keb' Mo'	15008304
John P. Kee	16337506
Robert Earl Keen, Jr.	126077419
Tommy Keene	102649643
Katell Keineg	15181702
Mamani Keita	17087690
Salif Keita	15220407
Kekele	16217082
Kelis	128977932
Kelley Polar	90096956
Stephen Kellogg	94198707
Grace Kelly	97831190
R. Kelly	156679430
Kem	15403899
Rose Kemp	15394854
KEN mode	174501020
Kenna	16360552
Harrison Kennedy	17127941
Kenny Werner	16972833
Stan Kenton	136362007
Randy Kerber	98328445
Keren Ann	15158505
Kero Kero Bonito	392887778
Gaby Kerpel	16220128
Ke$ha	129141499
Eli Keszler	141669147
Alicia Keys	15194299
Aram Khachaturian	15806333
Khaled	15403703
Chaka Khan	15322004
Nusrat Fateh Ali Khan	15892051
Kailash Kher	99737165
Kid Cudi	127557916
Kid Rock	15325309
Kidz in the Hall	98002633
Christian Kiefer	95510254
Kila	17089071
Killer Mike	167283637
The Killers	15403852
The Kills	89374584
Kim Ki O	16286450
Kim Richey	15157563
Andy Kim	125418874
Frank Kimbrough	125716449
Will Kimbrough	15383696
King Britt	15402928
King Creosote	17082325
King Crimson	17078570
King Dude	158164523
King Floyd	15121911
King Khan & the Shrines	106548444
King Tubby	17089926
King Wilkie	93274463
B.B. King	15402961
Carole King	15403595
Chris Thomas King	15405872
Freddie King	128496243
John King	16263567
Kaki King	15399043
Kings Go Forth	126112068
Kings of Convenience	15793812
Kings of Leon	15403557
Kingsley Flood	129323544
The Kinks	15420606
Kinky	15397377
Bill Kirchen	128541692
Angelika Kirchschlager	15448501
