show_id,artist,artist_id,title,show,storyDate,pubDate,lastModifiedDate,link
5541631,Aloe Blacc,15333117,Blissful Optimism Fades into Doubt,Music Articles,2006-07-10 18:34:00,2012-12-12 15:53:00,2012-12-12 15:53:22,http://www.npr.org/templates/story/story.php?storyId=5541631&ft=nprml&f=15333117
199075230,Nat King Cole,15392890,George Benson Follows The Path Of His 'Unforgettable' Idol,Music Interviews,2013-07-06 13:47:00,2013-07-06 17:22:00,2013-07-06 17:22:34,http://www.npr.org/2013/07/06/199075230/george-benson-follows-the-path-of-his-unforgettable-idol?ft=nprml&f=15392890
141419438,Nat King Cole,15392890,Norman Granz: Five Recordings By 'The Man Who Used Jazz For Justice',A Blog Supreme,2011-10-20 15:27:00,2011-10-22 01:04:00,2011-10-22 01:04:27,http://www.npr.org/sections/ablogsupreme/2011/10/20/141419438/norman-granz-five-recordings-by-the-man-who-used-jazz-for-justice?ft=nprml&f=15392890
140927696,Nat King Cole,15392890,"First Listen: David Murray Cuban Ensemble, 'Plays Nat King Cole En Español'",First Listen,2011-10-03 01:59:00,2011-10-15 16:01:00,2011-10-15 16:00:59,http://www.npr.org/2011/10/02/140927696/first-listen-david-murray-cuban-ensemble-plays-nat-king-cole-en-espa-ol?ft=nprml&f=15392890
139377374,Nat King Cole,15392890,Evolution Of A Song: 'St. Louis Blues',A Blog Supreme,2011-08-10 18:16:00,2011-08-11 15:39:00,2011-08-24 14:32:21,http://www.npr.org/sections/ablogsupreme/2011/08/10/139377374/evolution-of-a-song-st-louis-blues?ft=nprml&f=15392890
133785669,Nat King Cole,15392890,"'The Nat King Cole Show': From The Small Screen To Your Computer Screen, Finally",The Record,2011-02-15 22:00:00,2011-02-18 14:38:00,2011-02-18 14:38:14,http://www.npr.org/sections/therecord/2011/02/18/133785669/the-nat-king-cole-show-from-the-small-screen-to-your-computer-screen-finally?ft=nprml&f=15392890
239678245,The 1975,175948113,"The 1975, Influenced By The '80s",Music Interviews,2013-10-22 20:38:00,2013-10-22 23:13:00,2013-10-22 23:13:13,http://www.npr.org/2013/10/22/239678245/the-1975-influenced-by-the-80s?ft=nprml&f=175948113
220751478,The 1975,175948113,The 1975: Tiny Desk Concert,Tiny Desk,2013-09-10 12:00:00,2013-12-23 23:11:00,2013-12-23 23:11:18,http://www.npr.org/event/music/220751478/the-1975-tiny-desk-concert?ft=nprml&f=175948113
369187275,U2,15816983,First Watch: U2 'Song For Someone' ,All Songs TV,2014-12-08 16:00:00,2014-12-09 17:05:00,2014-12-09 17:05:27,http://www.npr.org/event/music/369187275/first-watch-u2-song-for-someone?ft=nprml&f=15816983
268992413,Disclosure,187497419,Metropolis: 1/25/14,Metropolis,2014-01-31 04:01:00,2015-01-06 18:21:00,2015-01-06 18:21:56,http://www.npr.org/sections/metropolis/2014/01/30/268992413/metropolis-1-25-14?ft=nprml&f=187497419
255244440,Disclosure,187497419,Metropolis: 12/14/13,Metropolis,2013-12-16 17:00:00,2014-04-02 19:13:00,2014-04-02 19:13:18,http://www.npr.org/sections/metropolis/2013/12/18/255244440/metropolis-12-14-13?ft=nprml&f=187497419
245959265,Disclosure,187497419,Metropolis: 11/16/13,Metropolis,2013-11-18 17:00:00,2013-11-18 17:03:00,2013-11-18 16:23:30,http://www.npr.org/sections/metropolis/2013/11/18/245959265/metropolis-11-16-13?ft=nprml&f=187497419
216531984,Disclosure,187497419,Interview: Disclosure,Metropolis,2013-11-08 17:00:00,2013-11-12 15:03:00,2013-11-12 15:03:30,http://www.npr.org/sections/metropolis/2013/11/12/216531984/interview-disclosure?ft=nprml&f=187497419
243466946,Disclosure,187497419,"Disclosure, Live In Concert",Mountain Oasis Electronic Music Summit,2013-11-08 16:35:00,2014-12-03 03:32:00,2014-12-03 03:32:46,http://www.npr.org/event/music/243466946/disclosure-live-in-concert?ft=nprml&f=187497419
216546772,Disclosure,187497419,Metropolis: 8/10/13,Metropolis,2013-08-12 16:00:00,2013-11-12 14:56:00,2013-11-12 14:55:59,http://www.npr.org/sections/metropolis/2013/11/12/216546772/metropolis-8-10-13?ft=nprml&f=187497419
163243273,Disclosure,187497419,Disclosure In Concert: Moogfest 2012,Moogfest,2012-10-31 21:00:00,2014-06-19 18:30:00,2014-06-19 18:30:08,http://www.npr.org/event/music/163243273/disclosure-in-concert-moogfest-2012?ft=nprml&f=187497419
157615000,Ingrid Michaelson,16930935,Ingrid Michaelson On Mountain Stage,Mountain Stage,2012-08-01 20:00:00,2012-08-02 16:23:00,2012-08-02 16:23:28,http://www.npr.org/2012/07/30/157615000/ingrid-michaelson-on-mountain-stage?ft=nprml&f=16930935
97706098,Ingrid Michaelson,16930935,Justin Currie And Ingrid Michaelson On Mountain Stage,Mountain Stage,2008-12-02 19:52:00,2012-12-12 16:57:00,2012-12-12 16:57:57,http://www.npr.org/templates/story/story.php?storyId=97706098&ft=nprml&f=16930935
88100305,Ingrid Michaelson,16930935,A Musical Residency at Hollywood's Hotel Cafe,Music Articles,2008-03-11 15:02:00,2012-12-12 16:37:00,2012-12-12 16:37:33,http://www.npr.org/templates/story/story.php?storyId=88100305&ft=nprml&f=16930935
19141491,Ingrid Michaelson,16930935,Ingrid Michaelson Is Everywhere,Music Articles,2008-02-18 12:00:00,2012-12-12 16:35:00,2012-12-12 16:35:52,http://www.npr.org/templates/story/story.php?storyId=19141491&ft=nprml&f=16930935
16930902,Ingrid Michaelson,16930935,Ingrid Michaelson in Concert,Concerts,2007-12-05 20:29:00,2012-12-12 16:29:00,2012-12-12 16:29:53,http://www.npr.org/templates/story/story.php?storyId=16930902&ft=nprml&f=16930935
10300691,Ingrid Michaelson,16930935,The Making of Musicians on MySpace,Music Articles,2007-05-21 14:00:00,2012-12-12 16:11:00,2012-12-12 16:11:55,http://www.npr.org/templates/story/story.php?storyId=10300691&ft=nprml&f=16930935
17496722,Ingrid Michaelson,16930935,Ingrid Michaelson: Unique Indie-Pop and Folk,World Cafe,2007-03-27 13:24:00,2012-12-12 16:32:00,2012-12-12 16:32:03,http://www.npr.org/templates/story/story.php?storyId=17496722&ft=nprml&f=16930935
88190766,Sia,17082870,"Sia: A Quick Wit, A Strong Voice",Favorite Sessions,2008-03-13 17:19:00,2012-12-12 16:37:00,2012-12-12 16:37:49,http://www.npr.org/templates/story/story.php?storyId=88190766&ft=nprml&f=17082870
15962039,Sia,17082870,"Wilco, Kate Bush, Calexico",All Songs Considered,2005-11-16 17:00:00,2012-12-12 16:23:00,2012-12-12 16:23:58,http://www.npr.org/templates/story/story.php?storyId=15962039&ft=nprml&f=17082870
325521802,Charli XCX,370400904,A Rational Conversation: Is Charli XCX A Pop Star?,The Record,2014-07-02 17:03:00,2014-12-12 21:49:00,2014-12-12 21:49:49,http://www.npr.org/sections/therecord/2014/07/02/325521802/a-rational-conversation-is-charli-xcx-a-pop-star?ft=nprml&f=370400904
127983640,Weird Al Yankovic,15291400,'Weird Al' Yankovic: Tiny Desk Concert,Tiny Desk,2010-06-22 04:00:00,2012-02-11 02:42:00,2012-03-09 22:40:14,http://www.npr.org/2010/06/22/127983640/-weird-al-yankovic-tiny-desk-concert?ft=nprml&f=15291400
95624471,Weird Al Yankovic,15291400,'Weird Al' Can't Wait To Play 'Whatever You Like',Music Articles,2008-10-13 09:48:00,2012-12-12 16:54:00,2012-12-12 16:54:18,http://www.npr.org/templates/story/story.php?storyId=95624471&ft=nprml&f=15291400
7334739,Weird Al Yankovic,15291400,Grammy's Hidden Surprises,Music Articles,2007-02-12 00:25:00,2012-12-12 16:06:00,2012-12-12 16:06:15,http://www.npr.org/templates/story/story.php?storyId=7334739&ft=nprml&f=15291400
1404580,Weird Al Yankovic,15291400,A Chat with 'Weird Al' Yankovic,Music Articles,2003-08-22 04:00:00,2012-12-12 15:27:00,2012-12-12 15:27:32,http://www.npr.org/templates/story/story.php?storyId=1404580&ft=nprml&f=15291400
371233761,alt-J,164187667,Poll Results: Listeners Pick Their Favorite Albums Of 2014,All Songs Considered,2014-12-17 18:25:00,2014-12-22 19:55:00,2014-12-22 19:55:31,http://www.npr.org/sections/allsongs/2014/12/17/371233761/poll-results-listeners-pick-their-favorite-albums-of-2014?ft=nprml&f=164187667
357530191,alt-J,164187667,KEXP Presents: alt-J,Favorite Sessions,2014-10-20 15:04:00,2014-10-20 15:04:00,2014-10-20 15:04:27,http://www.npr.org/event/music/357530191/kexp-presents-alt-j?ft=nprml&f=164187667
350566664,alt-J,164187667,alt-J On World Cafe,World Cafe,2014-09-23 17:13:00,2014-09-23 18:14:00,2014-09-23 18:14:42,http://www.npr.org/sections/world-cafe/2014/09/23/350566664/alt-j-on-world-cafe?ft=nprml&f=164187667
343680635,alt-J,164187667,Alt-J Will Debut New Album Live In New York,All Songs Considered,2014-08-27 16:40:00,2014-10-26 21:28:00,2014-10-26 21:28:26,http://www.npr.org/sections/allsongs/2014/08/27/343680635/first-listen-live-alt-j-this-is-all-yours?ft=nprml&f=164187667
323213658,alt-J,164187667,"Song Premiere: alt-J, 'Hunger Of The Pine'",All Songs Considered,2014-06-18 18:36:00,2014-06-18 20:21:00,2014-08-27 15:49:33,http://www.npr.org/sections/allsongs/2014/06/18/323213658/song-premiere-alt-j-hunger-of-the-pine?ft=nprml&f=164187667
173426700,alt-J,164187667,"Alt-J, Live In Concert: SXSW 2013",SXSW Music Festival,2013-03-14 10:12:00,2014-08-27 15:49:00,2014-08-27 15:49:01,http://www.npr.org/event/music/173426700/alt-j-live-in-concert-sxsw-2013?ft=nprml&f=164187667
168652977,alt-J,164187667,Alt-J: An 'Awesome Wave' Of Eccentric Rock,Favorite Sessions,2013-01-08 13:00:00,2014-08-27 15:48:00,2014-08-27 15:48:23,http://www.npr.org/event/music/168652977/alt-j-an-awesome-wave-of-eccentric-rock?ft=nprml&f=164187667
168351149,alt-J,164187667,World Cafe Host David Dye Picks His 10 Favorite Songs Of 2012,World Cafe,2013-01-01 17:00:00,2013-01-09 17:40:00,2013-01-09 17:40:51,http://www.npr.org/2013/01/01/168351149/world-cafe-host-david-dye-picks-his-10-favorite-songs-of-2012?ft=nprml&f=164187667
167447820,alt-J,164187667,Alt-J: Tiny Desk Concert,Tiny Desk,2012-12-17 19:15:00,2013-12-23 23:47:00,2014-08-27 15:47:01,http://www.npr.org/event/music/167447820/alt-j-tiny-desk-concert?ft=nprml&f=164187667
163476619,alt-J,164187667,Alt-J On World Cafe,World Cafe,2012-12-10 21:30:00,2014-08-27 15:45:00,2014-08-27 15:45:42,http://www.npr.org/2012/12/10/163476619/alt-j-on-world-cafe?ft=nprml&f=164187667
359314188,Glen Campbell,93589677,No Shame: Glen Campbell Documentary Follows Singer's Goodbye Tour,Music Interviews,2014-10-27 20:54:00,2014-10-27 22:25:00,2014-10-27 21:55:28,http://www.npr.org/2014/10/27/359314188/no-shame-glen-campbell-documentary-follows-singers-goodbye-tour?ft=nprml&f=93589677
139848273,Glen Campbell,93589677,"Glen Campbell's 'Canvas,' A Moving Farewell Album",Music Articles,2011-09-08 16:25:00,2011-09-08 16:30:00,2011-09-08 16:30:13,http://www.npr.org/2011/09/08/139848273/glen-campbells-canvas-a-moving-farewell-album?ft=nprml&f=93589677
140149733,Glen Campbell,93589677,Glen Campbell: Forget Me Not,Music Articles,2011-09-03 19:06:00,2011-09-06 15:37:00,2011-09-06 15:37:18,http://www.npr.org/2011/09/03/140149733/glen-campbell-forget-me-not?ft=nprml&f=93589677
94237070,Glen Campbell,93589677,Glen Campbell: A Rhinestone Cowboy Returns,World Cafe,2008-09-03 17:02:00,2012-12-12 16:51:00,2012-12-12 16:51:20,http://www.npr.org/templates/story/story.php?storyId=94237070&ft=nprml&f=93589677
93579668,Glen Campbell,93589677,"Glen Campbell, Platinum Cowboy",Music Articles,2008-08-14 21:13:00,2012-12-12 16:50:00,2012-12-12 16:50:10,http://www.npr.org/templates/story/story.php?storyId=93579668&ft=nprml&f=93589677
6581502,Gwen Stefani,15397010,Stefani's 'Sweet Escape' Is a Delicious Surprise,Music Articles,2006-12-05 18:00:00,2012-12-12 16:02:00,2012-12-12 16:02:04,http://www.npr.org/templates/story/story.php?storyId=6581502&ft=nprml&f=15397010
15961841,Gwen Stefani,15397010,The Grammys 2006,All Songs Considered,2006-02-02 17:00:00,2012-12-12 16:23:00,2012-12-12 16:23:49,http://www.npr.org/templates/story/story.php?storyId=15961841&ft=nprml&f=15397010
325088850,OK Go,15397557,The Making Of OK Go's 'The Writing's On The Wall' Video,All Songs Considered,2014-06-24 14:03:00,2014-06-24 16:39:00,2014-06-24 16:39:13,http://www.npr.org/sections/allsongs/2014/06/24/325088850/the-making-of-ok-gos-the-writings-on-the-wall-video?ft=nprml&f=15397557
187282451,OK Go,15397557,OK Go: Tiny Desk Concert,Tiny Desk,2013-06-03 18:00:00,2015-04-16 14:50:00,2015-04-16 14:50:44,http://www.npr.org/event/music/187282451/ok-go-a-tiny-desk-concert-in-223-takes?ft=nprml&f=15397557
138984517,OK Go,15397557,First Listen: 'Muppets: The Green Album',First Listen,2011-08-15 02:30:00,2012-08-03 21:26:00,2012-08-03 21:26:58,http://www.npr.org/2011/08/14/138984517/first-listen-muppets-the-green-album?ft=nprml&f=15397557
138750002,OK Go,15397557,"Two Amazing Videos From LCD Soundsystem, OK Go",All Songs Considered,2011-07-27 17:52:00,2012-02-08 16:12:00,2012-02-08 16:12:38,http://www.npr.org/sections/allsongs/2011/07/27/138750002/two-amazing-videos-from-lcd-soundsytem-ok-go?ft=nprml&f=15397557
135041848,OK Go,15397557,OK Go's Damian Kulash Crafts Pro-Dial-Up Anthem,All Songs Considered,2011-04-01 17:12:00,2011-04-01 22:13:00,2011-04-01 22:58:09,http://www.npr.org/sections/allsongs/2011/04/01/135041848/ok-gos-damian-kulash-crafts-pro-dial-up-anthem?ft=nprml&f=15397557
132206124,OK Go,15397557,Vote On Network Neutrality May Alter The Way We Listen Online,The Record,2010-12-20 21:02:00,2010-12-21 03:45:00,2010-12-21 03:45:22,http://www.npr.org/sections/therecord/2010/12/20/132206124/vote-on-network-neutrality-may-alter-the-way-we-listen-online?ft=nprml&f=15397557
100922879,James Newton Howard,15404523,Movie Music 2009: Oscar-Nominated Scores,Music Articles,2009-02-22 10:56:00,2012-12-12 17:04:00,2012-12-12 17:04:25,http://www.npr.org/templates/story/story.php?storyId=100922879&ft=nprml&f=15404523
4505135,James Newton Howard,15404523,"Listening to the Movies, Part 2: Fantasy and Fright",Music,2005-02-20 13:00:00,2012-12-12 15:34:00,2012-12-12 15:34:30,http://www.npr.org/templates/story/story.php?storyId=4505135&ft=nprml&f=15404523
382273626,Mark Ronson,16523927,Pop's New Old Sound: Retro Without Rules,The Record,2015-01-29 09:15:00,2015-02-03 15:19:00,2015-02-03 15:19:05,http://www.npr.org/sections/therecord/2015/01/29/382273626/pops-new-old-sound-retro-without-rules?ft=nprml&f=16523927
130884967,Mark Ronson,16523927,"Mark Ronson And The Business Intl., Live At WNYC's Greene Space",Favorite Sessions,2010-11-09 20:49:00,2010-11-09 23:10:00,2010-11-09 23:10:07,http://www.npr.org/templates/story/story.php?storyId=130884967&ft=nprml&f=16523927
130019740,Mark Ronson,16523927,Fall Music Preview,All Songs Considered,2010-09-21 20:59:00,2010-09-22 14:46:00,2010-09-22 14:46:00,http://www.npr.org/templates/story/story.php?storyId=130019740&ft=nprml&f=16523927
133964706,Missy Elliott,15622987,"The '90s Are Back, Or Whatever...",All Songs Considered,2013-07-09 16:00:00,2015-07-08 15:01:00,2015-07-08 15:01:01,http://www.npr.org/2011/02/22/133964706/the-90s-are-back-or-whatever?ft=nprml&f=15622987
359406863,Annie Lennox,16219258,Annie Lennox On World Cafe,World Cafe,2014-10-28 14:53:00,2014-12-08 23:16:00,2014-12-08 23:16:52,http://www.npr.org/sections/world-cafe/2014/10/28/359406863/annie-lennox-on-world-cafe?ft=nprml&f=16219258
357622310,Annie Lennox,16219258,'You Cannot Go Back': Annie Lennox On 'Nostalgia',Music Interviews,2014-10-21 06:00:00,2014-10-21 19:08:00,2014-10-21 19:08:33,http://www.npr.org/2014/10/20/357622310/you-cannot-go-back-annie-lennox-on-nostalgia?ft=nprml&f=16219258
132259127,Annie Lennox,16219258,Music Icon Annie Lennox Belts Songs Of Christmas Love,Holiday Music,2010-12-23 17:00:00,2010-12-23 20:05:00,2010-12-23 20:05:05,http://www.npr.org/2010/12/23/132259127/music-icon-annie-lennox-belts-songs-of-christmas-love?ft=nprml&f=16219258
15963705,Annie Lennox,16219258,The Best CDs of 2003: Listeners' Picks,All Songs Considered,2003-12-23 17:00:00,2012-12-12 16:25:00,2012-12-12 16:25:21,http://www.npr.org/templates/story/story.php?storyId=15963705&ft=nprml&f=16219258
15111080,Kid Rock,15325309,Band of Horses to 'Begin' Again,Music Articles,2007-10-09 11:00:00,2012-12-12 16:20:00,2012-12-12 16:20:37,http://www.npr.org/templates/story/story.php?storyId=15111080&ft=nprml&f=15325309
